Journal,Volume,Issue,Publication Year,Title,Authors,Author Affiliations,Pages,Type,DOI,PDF Link
Psychonomic Bulletin & Review,17,6,2010,How inherently noisy is human sensory processing?,"Neri, Peter","Institute of Medical Sciences, University of Aberdeen, AB25 2ZD, Foresterhill, Aberdeen, Scotland",802-808,Brief Report,https://doi.org/10.3758/PBR.17.6.802,https://link.springer.com/content/pdf/10.3758/PBR.17.6.802.pdf
Psychonomic Bulletin & Review,17,6,2010,Reconsidering “evidence” for fast-and-frugal heuristics,"Hilbig, Benjamin E.","Psychology III, University of Mannheim, Schloss Ehrenhof Ost, 68131, Mannheim, Germany; Max Planck Institute for Research on Collective Goods, Bonn, Germany",923-930,Notes and Comment,https://doi.org/10.3758/PBR.17.6.923,https://link.springer.com/content/pdf/10.3758/PBR.17.6.923.pdf
Psychonomic Bulletin & Review,17,6,2010,Temporal control of internal states in pigeons,"Cook, Robert G., Rosen, Hara A.","Department of Psychology, Tufts University, 02155, Medford, MA",915-922,Brief Report,https://doi.org/10.3758/PBR.17.6.915,https://link.springer.com/content/pdf/10.3758/PBR.17.6.915.pdf
Psychonomic Bulletin & Review,17,6,2010,Subitizing in congenitally blind adults,"Ferrand, Ludovic, Riggs, Kevin J., Castronovo, Julie","LAPSCO, CNRS and University Blaise Pascal, 34 Avenue Carnot, 63000, Clermont-Ferrand, France; London Metropolitan University, London, England; University of Leeds, Leeds, England; Université Catholique de Louvain, Louvain, Belgium",840-845,Brief Report,https://doi.org/10.3758/PBR.17.6.840,https://link.springer.com/content/pdf/10.3758/PBR.17.6.840.pdf
Psychonomic Bulletin & Review,17,6,2010,Atypical categorization in children with high-functioning autism spectrum disorder,"Church, Barbara A., Krauss, Maria S., Lopata, Christopher, Toomey, Jennifer A., Thomeer, Marcus L., Coutinho, Mariana V., Volker, Martin A., Mercado, Eduardo","Department of Psychology, Park Hall, University at Buffalo, State University of New York, 14260, Buffalo, NY; Canisius College, Institute for Autism Research, Buffalo, New York; Summit Educational Resources, Getzville, New York",862-868,Brief Report,https://doi.org/10.3758/PBR.17.6.862,https://link.springer.com/content/pdf/10.3758/PBR.17.6.862.pdf
Psychonomic Bulletin & Review,17,6,2010,"Eye movements, the perceptual span, and reading speed","Rayner, Keith, Slattery, Timothy J., Bélanger, Nathalie N.","Department of Psychology, University of California, 92093, San Diego, La Jolla, CA",834-839,Brief Report,https://doi.org/10.3758/PBR.17.6.834,https://link.springer.com/content/pdf/10.3758/PBR.17.6.834.pdf
Psychonomic Bulletin & Review,17,6,2010,Directed forgetting in young children: Evidence for a production deficiency,"Aslan, Alp, Staudigl, Tobias, Samenieh, Anuscheh, Bäuml, Karl-Heinz T.","Department of Experimental Psychology, Regensburg University, 93040, Regensburg, Germany",784-789,Brief Report,https://doi.org/10.3758/PBR.17.6.784,https://link.springer.com/content/pdf/10.3758/PBR.17.6.784.pdf
Psychonomic Bulletin & Review,17,6,2010,Temporal dynamics of generalization and representational distortion,"Wisniewski, Matthew G., Church, Barbara A., Mercado, Eduardo","Department of Psychology, University at Buffalo, State University of New York, Park Hall, 14260, Buffalo, NY",809-814,Brief Report,https://doi.org/10.3758/PBR.17.6.809,https://link.springer.com/content/pdf/10.3758/PBR.17.6.809.pdf
Psychonomic Bulletin & Review,17,6,2010,The costs and benefits of providing feedback during learning,"Hays, Matthew Jensen, Kornell, Nate, Bjork, Robert A.","University of California, Los Angeles, California; Williams College, Williamstown, Massachusetts; USC-ICT, 12015 Waterfront Drive, 90094, Los Angeles, CA",797-801,Brief Report,https://doi.org/10.3758/PBR.17.6.797,https://link.springer.com/content/pdf/10.3758/PBR.17.6.797.pdf
Psychonomic Bulletin & Review,17,6,2010,Temporal dynamics of generalization and representational distortion,"Wisniewski, Matthew G., Church, Barbara A., Mercado, Eduardo","Department of Psychology, University at Buffalo, State University of New York, Park Hall, 14260, Buffalo, NY",809-814,Brief Report,https://doi.org/10.3758/PBR.17.6.809,https://link.springer.com/content/pdf/10.3758/PBR.17.6.809.pdf
Psychonomic Bulletin & Review,17,6,2010,Performing the unexplainable: Implicit task performance reveals individually reliable sequence learning without explicit knowledge,"Sanchez, Daniel J., Gobel, Eric W., Reber, Paul J.","Department of Psychology, Northwestern University, 2029 Sheridan Road, 60208, Evanston, IL",790-796,Brief Report,https://doi.org/10.3758/PBR.17.6.790,https://link.springer.com/content/pdf/10.3758/PBR.17.6.790.pdf
Psychonomic Bulletin & Review,17,6,2010,Converging measures of workload capacity,"Eidels, Ami, Donkin, Chris, Brown, Scott D., Heathcote, Andrew","University of Newcastle, Newcastle, New South Wales, Australia; School of Psychology, University of Newcastle, 2308, Callaghan, NSW, Australia",763-771,Brief Report,https://doi.org/10.3758/PBR.17.6.763,https://link.springer.com/content/pdf/10.3758/PBR.17.6.763.pdf
Psychonomic Bulletin & Review,17,6,2010,Processing unrelated language can change what you see,"Dils, Alexia Toskos, Boroditsky, Lera","Department of Psychology, Stanford University, 450 Serra Mall, Bldg. 420, 94304, Stanford, CA",882-888,Brief Report,https://doi.org/10.3758/PBR.17.6.882,https://link.springer.com/content/pdf/10.3758/PBR.17.6.882.pdf
Psychonomic Bulletin & Review,17,6,2010,Feeling socially powerless makes you more prone to bumping into things on the right and induces leftward line bisection error,"Wilkinson, David, Guinote, Ana, Weick, Mario, Molinari, Rosanna, Graham, Kylee","School of Psychology, University of Kent, CT2 7NP, Canterbury, Kent, England; University College London, London, England",910-914,Brief Report,https://doi.org/10.3758/PBR.17.6.910,https://link.springer.com/content/pdf/10.3758/PBR.17.6.910.pdf
Psychonomic Bulletin & Review,17,6,2010,Bibliographical Note,,N/A,931-931,Notices and Announcements,https://doi.org/10.3758/BF03213906,https://link.springer.com/content/pdf/10.3758/BF03213906.pdf
Psychonomic Bulletin & Review,17,6,2010,Testing a postselectional account of across-dimension switch costs,"Becker, Stefanie I.","University of Queensland, Brisbane, Queensland, Australia; School of Psychology, University of Queensland, 4072, St Lucia, QLD, Australia",853-861,Brief Report,https://doi.org/10.3758/PBR.17.6.853,https://link.springer.com/content/pdf/10.3758/PBR.17.6.853.pdf
Psychonomic Bulletin & Review,17,6,2010,Nested prospectivity in perception: Perceived maximum reaching height reflects anticipated changes in reaching ability,"Wagman, Jeffrey B., Morgan, Lydia L.","Department of Psychology, Illinois State University, Campus Box 4620, 61790-4620, Normal, IL",905-909,Brief Report,https://doi.org/10.3758/PBR.17.6.905,https://link.springer.com/content/pdf/10.3758/PBR.17.6.905.pdf
Psychonomic Bulletin & Review,18,2,2011,The effect of lexical predictability on distributions of eye fixation durations,"Staub, Adrian","Department of Psychology, University of Massachusetts, 430 Tobin Hall, Amherst, MA, 01003, USA",371-376,Article,https://doi.org/10.3758/s13423-010-0046-9,https://link.springer.com/content/pdf/10.3758/s13423-010-0046-9.pdf
Psychonomic Bulletin & Review,18,1,2011,Semantic priming is affected by real-time phonological competition: Evidence for continuous cascading systems,"Apfelbaum, Keith S., Blumstein, Sheila E., McMurray, Bob","Department of Psychology, University of Iowa, E11 SSH, Iowa City, IA, 52241, USA; Department of Cognitive and Linguistics Sciences, Brown University, Box 1978, Providence, RI, 02912, USA",141-149,Article,https://doi.org/10.3758/s13423-010-0039-8,https://link.springer.com/content/pdf/10.3758/s13423-010-0039-8.pdf
Psychonomic Bulletin & Review,18,2,2011,Does scene context always facilitate retrieval of visual object representations?,"Nakashima, Ryoichi, Yokosawa, Kazuhiko","Department of Psychology, Graduate School of Humanities and Society, The University of Tokyo, 7-3-1 Hongo, Bunkyo-Ku, Tokyo, 113-0033, Japan",309-315,Article,https://doi.org/10.3758/s13423-010-0045-x,https://link.springer.com/content/pdf/10.3758/s13423-010-0045-x.pdf
Psychonomic Bulletin & Review,18,2,2011,Categorical perception effects reflect differences in typicality on within-category trials,"Hanley, J. Richard, Roberson, Debi","Dept. of Psychology, University of Essex, Wivenhoe Park, Colchester, Essex, CO4 3SQ, UK",355-363,Article,https://doi.org/10.3758/s13423-010-0043-z,https://link.springer.com/content/pdf/10.3758/s13423-010-0043-z.pdf
Psychonomic Bulletin & Review,18,2,2011,Different clues from different views: The role of image format in public perceptions of neuroimaging results,"Keehner, Madeleine, Mayberry, Lisa, Fischer, Martin H.","School of Psychology, University of Dundee, Dundee, DD1 4HN, UK",422-428,Article,https://doi.org/10.3758/s13423-010-0048-7,https://link.springer.com/content/pdf/10.3758/s13423-010-0048-7.pdf
Psychonomic Bulletin & Review,18,2,2011,Pigeons’ categorization may be exclusively nonanalytic,"Smith, J. David, Ashby, F. Gregory, Berg, Mark E., Murphy, Matthew S., Spiering, Brian, Cook, Robert G., Grace, Randolph C.","Department of Psychology, University at Buffalo, The State University of New York, 346 Park Hall, Buffalo, NY, USA; Department of Psychology, University of California, Santa Barbara, CA, USA; Richard Stockton College of New Jersey, Pomona, NJ, USA; Department of Psychology, Tufts University, Medford, MA, USA; Department of Psychology, University of Canterbury, Christchurch, New Zealand",414-421,Article,https://doi.org/10.3758/s13423-010-0047-8,https://link.springer.com/content/pdf/10.3758/s13423-010-0047-8.pdf
Psychonomic Bulletin & Review,18,2,2011,When bicycle pump is harder to read than bicycle bell: effects of parsing cues in first and second language compound reading,"Lemhöfer, Kristin, Koester, Dirk, Schreuder, Robert","Donders Institute for Brain, Cognition, and Behaviour - Centre for Cognition, Radboud University Nijmegen, P.O. Box 9104, 6500, HE, Nijmegen, The Netherlands; Cognitive Interaction Technology - Center of Excellence, University of Bielefeld, Bielefeld, Germany",364-370,Article,https://doi.org/10.3758/s13423-010-0044-y,https://link.springer.com/content/pdf/10.3758/s13423-010-0044-y.pdf
Psychonomic Bulletin & Review,18,2,2011,Automaticity without extensive training: The role of memory retrieval in implementation of task-defined rules,"Yamaguchi, Motonori, Proctor, Robert W.","Department of Psychological Sciences, Purdue University, Purdue, IN, USA; Department of Psychology, Vanderbilt University, Nashville, TN, 37203, USA",347-354,Article,https://doi.org/10.3758/s13423-011-0050-8,https://link.springer.com/content/pdf/10.3758/s13423-011-0050-8.pdf
Psychonomic Bulletin & Review,18,3,2011,Does temporal integration of face parts reflect holistic processing?,"Cheung, Olivia S., Richler, Jennifer J., Phillips, W. Stewart, Gauthier, Isabel","Department of Psychology, Vanderbilt University, Nashville, TN, 37240, USA; Martinos Center for Biomedical Imaging, Department of Radiology, Massachusetts General Hospital, Harvard Medical School, 149 Thirteenth Street, Room 2301, Charlestown, MA, 02129, USA",476-483,Article,https://doi.org/10.3758/s13423-011-0051-7,https://link.springer.com/content/pdf/10.3758/s13423-011-0051-7.pdf
Psychonomic Bulletin & Review,18,2,2011,Familiarity does not aid access to features,"Huang, Liqiang","Department of Psychology, The Chinese University of Hong Kong, Hong Kong, China",278-286,Article,https://doi.org/10.3758/s13423-011-0052-6,https://link.springer.com/content/pdf/10.3758/s13423-011-0052-6.pdf
Psychonomic Bulletin & Review,18,2,2011,Categorizing entities by common role,"Goldwater, Micah B., Markman, Arthur B.","Northwestern University, Evanston, IL, USA; University of Texas at Austin, Austin, TX, USA",406-413,Article,https://doi.org/10.3758/s13423-011-0058-0,https://link.springer.com/content/pdf/10.3758/s13423-011-0058-0.pdf
Psychonomic Bulletin & Review,18,2,2011,When objects are close to me: Affordances in the peripersonal space,"Costantini, Marcello, Ambrosini, Ettore, Scorolli, Claudia, Borghi, Anna M.","Department of Neuroscience and Imaging, University G. d’Annunzio, Via dei Vestini, 33, 66013, Chieti, Italy; University of Bologna, Bologna, Italy; National Research Council (CNR), Rome, Italy; Department of Psychology, Viale Berti Pichat, 5, 40100, Bologna, Italy",302-308,Article,https://doi.org/10.3758/s13423-011-0054-4,https://link.springer.com/content/pdf/10.3758/s13423-011-0054-4.pdf
Psychonomic Bulletin & Review,18,3,2011,Are survival processing memory advantages based on ancestral priorities?,"Soderstrom, Nicholas C., McCabe, David P.","Department of Psychology, Colorado State University, Fort Collins, CO, 80523-1876, USA",564-569,Article,https://doi.org/10.3758/s13423-011-0060-6,https://link.springer.com/content/pdf/10.3758/s13423-011-0060-6.pdf
Psychonomic Bulletin & Review,18,2,2011,Rapid changes in visual-spatial attention distort object shape,"Fortenbaugh, Francesca C., Prinzmetal, William, Robertson, Lynn C.","Veterans Administration, Martinez, CA, USA; Department of Psychology, University of California, 4143 Tolman Hall #5050, Berkeley, CA, 94720, USA",287-294,Article,https://doi.org/10.3758/s13423-011-0061-5,https://link.springer.com/content/pdf/10.3758/s13423-011-0061-5.pdf
Psychonomic Bulletin & Review,18,2,2011,Reaction time distribution analysis of spatial correspondence effects,"Proctor, Robert W., Miles, James D., Baroni, Giulia","Department of Psychological Sciences, Purdue University, 703 Third St., W. Lafayette, IN, 47907-2081, USA; Communication Disciplines Department, University of Bologna, Via A. Gardino, 23 - 40122, Bologna, Italy",242-266,Article,https://doi.org/10.3758/s13423-011-0053-5,https://link.springer.com/content/pdf/10.3758/s13423-011-0053-5.pdf
Psychonomic Bulletin & Review,18,2,2011,Numerical bias in bounded and unbounded number line tasks,"Cohen, Dale J., Blanc-Goldhammer, Daryn","Department of Psychology, University of North Carolina Wilmington, 601 South College Road, Wilmington, NC, 28403-5612, USA",331-338,Article,https://doi.org/10.3758/s13423-011-0059-z,https://link.springer.com/content/pdf/10.3758/s13423-011-0059-z.pdf
Psychonomic Bulletin & Review,18,3,2011,Action–effect associations revealed by eye movements,"Herwig, Arvid, Horstmann, Gernot","Department of Psychology, Bielefeld University, P. O. Box 100131, D-33501, Bielefeld, Germany",531-537,Article,https://doi.org/10.3758/s13423-011-0063-3,https://link.springer.com/content/pdf/10.3758/s13423-011-0063-3.pdf
Psychonomic Bulletin & Review,18,2,2011,Surprise influences hindsight–foresight differences in temporal judgments of animated automobile accidents,"Calvillo, Dustin P., Gomes, Dayna M.","Psychology Department, California State University San Marcos, 333 South Twin Oaks Valley Road, San Marcos, CA, 92096, USA; California State University, Los Angeles, Los Angeles, CA, USA",385-391,Article,https://doi.org/10.3758/s13423-011-0062-4,https://link.springer.com/content/pdf/10.3758/s13423-011-0062-4.pdf
Psychonomic Bulletin & Review,18,2,2011,Object-based representations govern both the storage of information in visual short-term memory and the retrieval of information from it,"Quinlan, Philip T., Cohen, Dale J.","Department of Psychology, University of York, Heslington, York, YO10 5DD, UK; University of North Carolina, Wilmington, NC, USA",316-323,Article,https://doi.org/10.3758/s13423-011-0064-2,https://link.springer.com/content/pdf/10.3758/s13423-011-0064-2.pdf
