Journal,Volume,Issue,Publication Year,Title,Authors,Author Affiliations,Pages,Type,DOI,PDF Link
Psychonomic Bulletin & Review,18.0,4.0,2011.0,Episodic memory updating: The role of context familiarity,"Hupbach, Almut, Gomez, Rebecca, Nadel, Lynn","Department of Psychology, Lehigh University, 17 Memorial Drive East, Bethlehem, PA, 18015, USA; Cognition and Neural Systems, University of Arizona, Tucson, AZ, USA",787-797,Article,https://doi.org/10.3758/s13423-011-0117-6,https://link.springer.com/content/pdf/10.3758/s13423-011-0117-6.pdf
Psychonomic Bulletin & Review,18.0,5.0,2011.0,Word knowledge influences character perception,"Li, Xingshan, Pollatsek, Alexander","Key Laboratory of Behavioral Science, Institute of Psychology, Chinese Academy of Sciences, 4A Datun Road, Beijing, 100101, China; University of Massachusetts, Amherst, MA, USA",833-839,Article,https://doi.org/10.3758/s13423-011-0115-8,https://link.springer.com/content/pdf/10.3758/s13423-011-0115-8.pdf
Psychonomic Bulletin & Review,18.0,5.0,2011.0,Conflict adaptation in time: Foreperiods as contextual cues for attentional adjustment,"Wendt, Mike, Kiesel, Andrea","Experimental Psychology Unit, Helmut-Schmidt-University/University of the Federal Armed Forces Hamburg, Holstenhofweg 85, 22043, Hamburg, Germany; Department of Psychology, University of Würzburg, Röntgenring 11, 97070, Würzburg, Germany",910-916,Brief Report,https://doi.org/10.3758/s13423-011-0119-4,https://link.springer.com/content/pdf/10.3758/s13423-011-0119-4.pdf
Psychonomic Bulletin & Review,18.0,5.0,2011.0,Trial-by-trial adjustments of top-down set modulate oculomotor capture,"Moher, Jeff, Abrams, Jared, Egeth, Howard E., Yantis, Steven, Stuphorn, Veit","Psychological and Brain Sciences, Johns Hopkins University, 3400 N. Charles St., Ames Hall, Baltimore, MD, 21218, USA; Department of Psychology, New York University, 6 Washington Place, New York, NY, 10003, USA",897-903,Brief Report,https://doi.org/10.3758/s13423-011-0118-5,https://link.springer.com/content/pdf/10.3758/s13423-011-0118-5.pdf
Psychonomic Bulletin & Review,18.0,5.0,2011.0,Early morphological decomposition during visual word recognition: Evidence from masked transposed-letter priming,"Beyersmann, Elisabeth, Castles, Anne, Coltheart, Max","Macquarie Centre for Cognitive Science (MACCS), Macquarie University, Sydney, NSW, 2109, Australia",937-942,Article,https://doi.org/10.3758/s13423-011-0120-y,https://link.springer.com/content/pdf/10.3758/s13423-011-0120-y.pdf
Psychonomic Bulletin & Review,18.0,5.0,2011.0,Visual working memory contaminates perception,"Kang, Min-Suk, Hong, Sang Wook, Blake, Randolph, Woodman, Geoffrey F.","Department of Psychology & Vanderbilt Vision Research Center, Vanderbilt University, Nashville, USA; Department of Brain and Cognitive Sciences, Seoul National University, Seoul, Korea; Department of Psychology, Vanderbilt University, Wilson Hall PMB 407817 2301 Vanderbilt Place, Nashville, TN, 37240–7817, USA",860-869,Brief Report,https://doi.org/10.3758/s13423-011-0126-5,https://link.springer.com/content/pdf/10.3758/s13423-011-0126-5.pdf
Psychonomic Bulletin & Review,18.0,5.0,2011.0,A formal ideal-based account of typicality,"Voorspoels, Wouter, Vanpaemel, Wolf, Storms, Gert","University of Leuven, Leuven, Belgium; Department of Psychology, University of Leuven, Tiensestraat 102, 3000, Leuven, Belgium",1006-1014,Article,https://doi.org/10.3758/s13423-011-0122-9,https://link.springer.com/content/pdf/10.3758/s13423-011-0122-9.pdf
Psychonomic Bulletin & Review,18.0,5.0,2011.0,Positional effects in the lexical retuning of speech perception,"Jesse, Alexandra, McQueen, James M.","Max Planck Institute for Psycholinguistics, Nijmegen, The Netherlands; Behavioural Science Institute and Donders Institute for Brain, Cognition and Behaviour, Centre for Cognition, Radboud University Nijmegen, Nijmegen, The Netherlands",943-950,Brief Report,https://doi.org/10.3758/s13423-011-0129-2,https://link.springer.com/content/pdf/10.3758/s13423-011-0129-2.pdf
Psychonomic Bulletin & Review,18.0,5.0,2011.0,The role of observer strategy in the single-target AB paradigm,"Lagroix, Hayley E. P., Spalek, Thomas M., Di Lollo, Vincent","Simon Fraser University, Burnaby, British Columbia, Canada; Department of Psychology, Simon Fraser University, 8888 University Drive, Burnaby, BC, V5A 1S6, Canada",917-922,Brief Report,https://doi.org/10.3758/s13423-011-0121-x,https://link.springer.com/content/pdf/10.3758/s13423-011-0121-x.pdf
Psychonomic Bulletin & Review,18.0,5.0,2011.0,Habitual reading biases in the allocation of study time,"Ariel, Robert, Al-Harthy, Ibrahim S., Was, Christopher A., Dunlosky, John","Psychology Department, Kent State University, Kent, OH, 44242, USA",1015-1021,Brief Report,https://doi.org/10.3758/s13423-011-0128-3,https://link.springer.com/content/pdf/10.3758/s13423-011-0128-3.pdf
Psychonomic Bulletin & Review,18.0,5.0,2011.0,Does a color difference between parts impair the perception of a whole? A similarity between simultanagnosia patients and healthy observers,"Goldfarb, Liat, Treisman, Anne","Department of Psychology, Center for the Study of Brain, Mind, and Behavior, Princeton University, Green Hall, Princeton, NJ, 08544, USA",877-882,Brief Report,https://doi.org/10.3758/s13423-011-0123-8,https://link.springer.com/content/pdf/10.3758/s13423-011-0123-8.pdf
Psychonomic Bulletin & Review,18.0,5.0,2011.0,Inconsistent individual personality description eliminates the other-race effect,"Zhang, Lanya, Zhou, Guomei, Pu, Xiaoping, Hayward, William G.","Department of Psychology, Sun Yat-sen University, 135 Xingang West Road, Guangzhou, 510275, China; Department of Psychology, The University of Hong Kong, Pokfulam Road, Hong Kong, China",870-876,Brief Report,https://doi.org/10.3758/s13423-011-0127-4,https://link.springer.com/content/pdf/10.3758/s13423-011-0127-4.pdf
Psychonomic Bulletin & Review,18.0,5.0,2011.0,Qualitative similarities in the visual short-term memory of pigeons and people,"Gibson, Brett, Wasserman, Edward, Luck, Steven J.","Department of Psychology, University of New Hampshire, Conant Hall, Durham, NH, 03824-3567, USA; Department of Psychology, University of Iowa, Iowa City, IA, USA; Department of Psychology, University of California, Davis, CA, USA",979-984,Brief Report,https://doi.org/10.3758/s13423-011-0132-7,https://link.springer.com/content/pdf/10.3758/s13423-011-0132-7.pdf
Psychonomic Bulletin & Review,18.0,5.0,2011.0,Global and local vision in natural scene identification,"De Cesarei, Andrea, Loftus, Geoffrey R.","Department of Psychology, University of Bologna, Viale Berti Pichat, 5, 40127, Bologna, BO, Italy; Department of Psychology, University of Washington, Box 351525, Seattle, WA, 98195-1525, USA",840-847,Brief Report,https://doi.org/10.3758/s13423-011-0133-6,https://link.springer.com/content/pdf/10.3758/s13423-011-0133-6.pdf
Psychonomic Bulletin & Review,18.0,5.0,2011.0,Multisensory enhancement of attentional capture in visual search,"Matusz, Pawel J., Eimer, Martin","Department of Psychological Sciences, Birkbeck College, University of London, Malet Street, London, WC1E 7HX, UK",904-909,Brief Report,https://doi.org/10.3758/s13423-011-0131-8,https://link.springer.com/content/pdf/10.3758/s13423-011-0131-8.pdf
Psychonomic Bulletin & Review,18.0,5.0,2011.0,Extensive performance on the antisaccade task does not lead to negative transfer,"Brewer, Gene A., Spillers, Gregory J., McMillan, Brittany, Unsworth, Nash","Department of Psychology, Arizona State University, Tempe, AZ, 85287-1104, USA; Department of Psychology, University of Oregon, Eugene, OR, USA",923-929,Brief Report,https://doi.org/10.3758/s13423-011-0130-9,https://link.springer.com/content/pdf/10.3758/s13423-011-0130-9.pdf
Psychonomic Bulletin & Review,18.0,5.0,2011.0,Action-effect binding by observational learning,"Paulus, Markus, van Dam, Wessel, Hunnius, Sabine, Lindemann, Oliver, Bekkering, Harold","Donders Institute for Brain, Cognition & Behaviour, Radboud University Nijmegen, P.O. Box 9104, 6500, HE, Nijmegen, The Netherlands",1022-1028,Brief Report,https://doi.org/10.3758/s13423-011-0136-3,https://link.springer.com/content/pdf/10.3758/s13423-011-0136-3.pdf
Psychonomic Bulletin & Review,18.0,5.0,2011.0,Effect of syllabic neighbourhood as a function of syllabic neighbour length,"Chetail, Fabienne, Mathey, Stéphanie","Laboratoire Cognition Langage et Développement (LCLD), Université Libre de Bruxelles, Av.F. Roosevelt, 50, CP 191, 1050, Brussels, Belgium; Université Bordeaux Segalen, Bordeaux, France",951-957,Brief Report,https://doi.org/10.3758/s13423-011-0138-1,https://link.springer.com/content/pdf/10.3758/s13423-011-0138-1.pdf
Psychonomic Bulletin & Review,18.0,6.0,2011.0,The interim test effect: Testing prior material can facilitate the learning of new material,"Wissman, Kathryn T., Rawson, Katherine A., Pyc, Mary A.","Department of Psychology, Kent State University, P.O. Box 5190, Kent, OH, 44242-0001, USA",1140-1147,Brief Report,https://doi.org/10.3758/s13423-011-0140-7,https://link.springer.com/content/pdf/10.3758/s13423-011-0140-7.pdf
Psychonomic Bulletin & Review,18.0,5.0,2011.0,Object-centered reference systems and human spatial memory,"Chen, Xiaoli, McNamara, Timothy","Vanderbilt University, PMB 407817, 2301 Vanderbilt Place, Nashville, TN, 37240, USA",985-991,Brief Report,https://doi.org/10.3758/s13423-011-0134-5,https://link.springer.com/content/pdf/10.3758/s13423-011-0134-5.pdf
Psychonomic Bulletin & Review,18.0,6.0,2011.0,Dynamic category structure in spatial memory,"Sargent, Jesse, Dopkins, Stephen, Philbeck, John","Department of Psychology, Washington University in St. Louis, Campus Box 1125 One Brookings Drive, St. Louis, MO, 63130, USA; Department of Psychology, George Washington University, Washington, DC, USA",1105-1112,Brief Report,https://doi.org/10.3758/s13423-011-0139-0,https://link.springer.com/content/pdf/10.3758/s13423-011-0139-0.pdf
Psychonomic Bulletin & Review,18.0,6.0,2011.0,Retrieval-induced forgetting in recognition is absent under time pressure,"Verde, Michael F., Perfect, Timothy J.","School of Psychology, University of Plymouth, Plymouth, PL4 8AA, England",1166-1171,Brief Report,https://doi.org/10.3758/s13423-011-0143-4,https://link.springer.com/content/pdf/10.3758/s13423-011-0143-4.pdf
Psychonomic Bulletin & Review,18.0,6.0,2011.0,Repetition blindness: The survival of the grouped,"Goldfarb, Liat, Treisman, Anne","Department of Psychology, Center for the Study of Brain, Mind, and Behavior, Princeton University, Green Hall, Princeton, NJ, 08544, USA",1042-1049,Brief Report,https://doi.org/10.3758/s13423-011-0135-4,https://link.springer.com/content/pdf/10.3758/s13423-011-0135-4.pdf
Psychonomic Bulletin & Review,18.0,5.0,2011.0,The return trip effect: Why the return trip often seems to take less time,"van de Ven, Niels, van Rijswijk, Leon, Roy, Michael M.","Social Psychology & TIBER, Tilburg University, PO Box 90153, 5000LE, Tilburg, Netherlands; Elizabethtown College, Elizabethtown, PA, USA; Eindhoven University of Technology, PO Box 90153, 5000LE, Tilburg, Netherlands",827-832,Brief Report,https://doi.org/10.3758/s13423-011-0150-5,https://link.springer.com/content/pdf/10.3758/s13423-011-0150-5.pdf
Psychonomic Bulletin & Review,18.0,6.0,2011.0,Evidence affects hypothesis judgments more if accumulated gradually than if presented instantaneously,"Whitman, Jennifer C., Woodward, Todd S.","Department of Psychiatry, University of British Columbia, Vancouver, BC, Canada; BC Mental Health and Addictions Research Institute, Vancouver, BC, Canada; Room A3-A116, BC Mental Health & Addictions Research Institute – Translational Research Building, 3rd Floor, 938,W. 28th Avenue, Vancouver, British Columbia, V5Z 4H4, Canada",1156-1165,Brief Reports,https://doi.org/10.3758/s13423-011-0141-6,https://link.springer.com/content/pdf/10.3758/s13423-011-0141-6.pdf
Psychonomic Bulletin & Review,18.0,6.0,2011.0,The difficult mountain: enriched composition in adjective–noun phrases,"Frisson, Steven, Pickering, Martin J., McElree, Brian","Department of Psychology, University of Birmingham, Edgbaston, Birmingham, B15 2TT, UK; Department of Psychology, University of Edinburgh, Edinburgh, UK; Department of Psychology, New York University, New York, USA",1172-1179,Brief Report,https://doi.org/10.3758/s13423-011-0142-5,https://link.springer.com/content/pdf/10.3758/s13423-011-0142-5.pdf
Psychonomic Bulletin & Review,18.0,6.0,2011.0,Specificity of learning through memory retrieval practice: The case of addition and subtraction,"Bajic, Daniel, Kwak, Jung, Rickard, Timothy C.","Department of Psychology, University of California, San Diego, La Jolla, CA, 92093-0109, USA",1148-1155,Brief Report,https://doi.org/10.3758/s13423-011-0151-4,https://link.springer.com/content/pdf/10.3758/s13423-011-0151-4.pdf
Psychonomic Bulletin & Review,18.0,6.0,2011.0,Motion onset does not capture attention when subsequent motion is “smooth”,"Sunny, Meera Mary, von Mühlenen, Adrian","Department of Psychology, University of Warwick, Coventry, CV4 7AL, UK",1050-1056,Brief Report,https://doi.org/10.3758/s13423-011-0152-3,https://link.springer.com/content/pdf/10.3758/s13423-011-0152-3.pdf
Psychonomic Bulletin & Review,18.0,6.0,2011.0,Emotional cues enhance the attentional effects on spatial and temporal resolution,"Bocanegra, Bruno R., Zeelenberg, René","Department of Psychology, Erasmus University Rotterdam, Woudestein, T13-26, P.O. Box 1738, 3000 DR, Rotterdam, The Netherlands",1071-1076,Brief Report,https://doi.org/10.3758/s13423-011-0156-z,https://link.springer.com/content/pdf/10.3758/s13423-011-0156-z.pdf
Psychonomic Bulletin & Review,18.0,6.0,2011.0,Non-verbal number acuity correlates with symbolic mathematics achievement: But only in children,"Inglis, Matthew, Attridge, Nina, Batchelor, Sophie, Gilmore, Camilla","Loughborough University, Leicestershire, England; University of Nottingham, Nottingham, England",1222-1229,Brief Report,https://doi.org/10.3758/s13423-011-0154-1,https://link.springer.com/content/pdf/10.3758/s13423-011-0154-1.pdf
Psychonomic Bulletin & Review,18.0,6.0,2011.0,Root versus roof: automatic activation of location information during word processing,"Lachmair, Martin, Dudschig, Carolin, De Filippis, Monica, de la Vega, Irmgard, Kaup, Barbara","Cognition and Language, University of Tübingen, Friedrichstr. 21, 72072, Tübingen, Germany",1180-1188,Brief Report,https://doi.org/10.3758/s13423-011-0158-x,https://link.springer.com/content/pdf/10.3758/s13423-011-0158-x.pdf
Psychonomic Bulletin & Review,18.0,6.0,2011.0,Action and motivation: Measuring perception or strategies?,"Durgin, Frank H., DeWald, Dinah, Lechich, Stephanie, Li, Zhi, Ontiveros, Zachary","Department of Psychology, Swarthmore College, 500 College Ave, Swarthmore, PA, 19081, USA",1077-1082,Brief Report,https://doi.org/10.3758/s13423-011-0164-z,https://link.springer.com/content/pdf/10.3758/s13423-011-0164-z.pdf
Psychonomic Bulletin & Review,18.0,6.0,2011.0,Structural priming as implicit learning: Cumulative priming effects and individual differences,"Kaschak, Michael P., Kutta, Timothy J., Jones, John L.","Department of Psychology, Florida State University, Tallahassee, FL, 32306, USA",1133-1139,Brief Report,https://doi.org/10.3758/s13423-011-0157-y,https://link.springer.com/content/pdf/10.3758/s13423-011-0157-y.pdf
Psychonomic Bulletin & Review,18.0,6.0,2011.0,Listeners feel the beat: Entrainment to English and French speech rhythms,"Lidji, Pascale, Palmer, Caroline, Peretz, Isabelle, Morningstar, Michele","Department of Psychology, McGill University, 1205 Dr Penfield Ave, QC H3A1B1, Montreal, Quebec, Canada; International Laboratory for Brain, Music and Sound Research (BRAMS), Université de Montréal, Quebec, Canada; UNESCOG, Department of Psychology, Université Libre de Bruxelles, Brussels, Belgium",1035-1041,Brief Report,https://doi.org/10.3758/s13423-011-0163-0,https://link.springer.com/content/pdf/10.3758/s13423-011-0163-0.pdf
