Journal,Volume,Issue,Publication Year,Title,Authors,Author Affiliations,Pages,Type,DOI,PDF Link,Article URL,Citations
Psychological Science,16,9,2005,Rapid Resumption of Interrupted Visual Search: New Insights on the Interaction Between Vision and Memory,"Alejandro Lleras, Ronald A. Rensink, James T. Enns","University of Illinois at Urbana-Champaign; University of British Columbia, Vancouver, British Columbia, Canada; University of British Columbia, Vancouver, British Columbia, Canada",pp. 684–688,Research article,https://doi.org/10.1111/j.1467-9280.2005.01596.x,https://journals.sagepub.com/doi/reader/10.1111/j.1467-9280.2005.01596.x,https://journals.sagepub.com/doi/abs/10.1111/j.1467-9280.2005.01596.x,42.0
Psychological Science,16,9,2005,Smells Like Clean Spirit: Nonconscious Effects of Scent on Cognition and Behavior,"Rob W. Holland, Merel Hendriks, Henk Aarts","Radboud University Nijmegen, Nijmegen, The Netherlands; Radboud University Nijmegen, Nijmegen, The Netherlands; Utrecht University, Utrecht, The Netherlands",pp. 689–693,Research article,https://doi.org/10.1111/j.1467-9280.2005.01597.x,https://journals.sagepub.com/doi/reader/10.1111/j.1467-9280.2005.01597.x,https://journals.sagepub.com/doi/abs/10.1111/j.1467-9280.2005.01597.x,216.0
Psychological Science,16,9,2005,Preference for Human Body Odors Is Influenced by Gender and Sexual Orientation,"Yolanda Martins, George Preti, Christina R. Crabtree, Tamar Runyan","Monell Chemical Senses Center, Philadelphia, Pennsylvania; School of Psychology, Flinders University of South Australia, Adelaide, Australia; Monell Chemical Senses Center, Philadelphia, Pennsylvania; Department of Dermatology, University of Pennsylvania; Hobart and William Smith Colleges; Monell Chemical Senses Center, Philadelphia, Pennsylvania; Monell Chemical Senses Center, Philadelphia, Pennsylvania; Monell Chemical Senses Center, Philadelphia, Pennsylvania; Department of Animal Biology, School of Veterinary Medicine, University of Pennsylvania",pp. 694–701,Research article,https://doi.org/10.1111/j.1467-9280.2005.01598.x,https://journals.sagepub.com/doi/reader/10.1111/j.1467-9280.2005.01598.x,https://journals.sagepub.com/doi/abs/10.1111/j.1467-9280.2005.01598.x,91.0
Psychological Science,16,9,2005,Violence and Sex in Television Programs Do Not Sell Products in Advertisements,Brad J. Bushman,"Institute for Social Research, Department of Psychology, and Department of Communication Studies, University of Michigan",pp. 702–708,Research article,https://doi.org/10.1111/j.1467-9280.2005.01599.x,https://journals.sagepub.com/doi/reader/10.1111/j.1467-9280.2005.01599.x,https://journals.sagepub.com/doi/abs/10.1111/j.1467-9280.2005.01599.x,50.0
Psychological Science,16,9,2005,When Asking “Why” Does Not Hurt Distinguishing Rumination From Reflective Processing of Negative Emotions,"Ethan Kross, Ozlem Ayduk, Walter Mischel","Columbia University; University of California, Berkeley; Columbia University",pp. 709–715,Research article,https://doi.org/10.1111/j.1467-9280.2005.01600.x,https://journals.sagepub.com/doi/reader/10.1111/j.1467-9280.2005.01600.x,https://journals.sagepub.com/doi/abs/10.1111/j.1467-9280.2005.01600.x,372.0
Psychological Science,16,9,2005,Neuroimaging the Serial Position Curve: A Test of Single-Store Versus Dual-Store Models,"Deborah Talmi, Cheryl L. Grady, Yonatan Goshen-Gottstein, Morris Moscovitch","University of Toronto, Toronto, Ontario, Canada; Rotman Research Institute, Baycrest Centre for Geriatric Care, Toronto, Ontario, Canada; University of Toronto, Toronto, Ontario, Canada; Rotman Research Institute, Baycrest Centre for Geriatric Care, Toronto, Ontario, Canada; Tel Aviv University, Tel Aviv, Israel; University of Toronto, Toronto, Ontario, Canada; Rotman Research Institute, Baycrest Centre for Geriatric Care, Toronto, Ontario, Canada",pp. 716–723,Research article,https://doi.org/10.1111/j.1467-9280.2005.01601.x,https://journals.sagepub.com/doi/reader/10.1111/j.1467-9280.2005.01601.x,https://journals.sagepub.com/doi/abs/10.1111/j.1467-9280.2005.01601.x,76.0
Psychological Science,16,9,2005,A Warm Heart and a Clear Head: The Contingent Effects of Weather on Mood and Cognition,"Matthew C. Keller, Barbara L. Fredrickson, Oscar Ybarra, Stéphane Côté","Department of Psychiatry, Virginia Institute for Psychiatric and Behavioral Genetics; Department of Psychology, University of Michigan at Ann Arbor; Department of Psychology, University of Michigan at Ann Arbor; Rotman School of Management, University of Toronto, Toronto, Ontario, Canada; Department of Psychology, University of Michigan at Ann Arbor; Department of Psychology, Stanford University; Department of Psychology, Pennsylvania State University; Department of Psychology, Columbia University",pp. 724–731,Research article,https://doi.org/10.1111/j.1467-9280.2005.01602.x,https://journals.sagepub.com/doi/reader/10.1111/j.1467-9280.2005.01602.x,https://journals.sagepub.com/doi/abs/10.1111/j.1467-9280.2005.01602.x,296.0
Psychological Science,16,9,2005,Taking on Board Liability-Focused Information: Close Positive Relationships as a Self-Bolstering Resource,"Madoka Kumashiro, Constantine Sedikides","Free University of Amsterdam, Amsterdam, The Netherlands; University of Southampton, Southampton, England, United Kingdom",pp. 732–739,Research article,https://doi.org/10.1111/j.1467-9280.2005.01603.x,https://journals.sagepub.com/doi/reader/10.1111/j.1467-9280.2005.01603.x,https://journals.sagepub.com/doi/abs/10.1111/j.1467-9280.2005.01603.x,88.0
Psychological Science,16,9,2005,How Backward Masking Becomes Attentional Blink: Perception of Successive In-Stream Targets,"Talis Bachmann, Karita Hommuk","Department of Psychology and Estonian Center of Behavioral and Health Sciences, University of Tartu, Tartu, Estonia",pp. 740–742,Research article,https://doi.org/10.1111/j.1467-9280.2005.01604.x,https://journals.sagepub.com/doi/reader/10.1111/j.1467-9280.2005.01604.x,https://journals.sagepub.com/doi/abs/10.1111/j.1467-9280.2005.01604.x,11.0
Psychological Science,16,10,2005,Maladaptive Appraisals as a Risk Factor for Posttraumatic Stress: A Study of Trainee Firefighters,"Richard A. Bryant, Rachel M. Guthrie","University of New South Wales, Sydney, Australia",pp. 749–752,Research article,https://doi.org/10.1111/j.1467-9280.2005.01608.x,https://journals.sagepub.com/doi/reader/10.1111/j.1467-9280.2005.01608.x,https://journals.sagepub.com/doi/abs/10.1111/j.1467-9280.2005.01608.x,130.0
Psychological Science,16,10,2005,Attentional Inhibition Has Social-Emotional Consequences for Unfamiliar Faces,"Mark J. Fenske, Jane E. Raymond, Klaus Kessler, Nikki Westoby, Steven P. Tipper","Harvard Medical School; University of Wales Bangor, Bangor, Wales, United Kingdom; Heinrich Heine University Düsseldorf, Düsseldorf, Germany; University of Wales Bangor, Bangor, Wales, United Kingdom; University of Wales Bangor, Bangor, Wales, United Kingdom",pp. 753–758,Research article,https://doi.org/10.1111/j.1467-9280.2005.01609.x,https://journals.sagepub.com/doi/reader/10.1111/j.1467-9280.2005.01609.x,https://journals.sagepub.com/doi/abs/10.1111/j.1467-9280.2005.01609.x,68.0
Psychological Science,16,10,2005,Variation in Perceived Attractiveness: Differences Between Dynamic and Static Faces,Adam J. Rubenstein,The College of William & Mary,pp. 759–762,Research article,https://doi.org/10.1111/j.1467-9280.2005.01610.x,https://journals.sagepub.com/doi/reader/10.1111/j.1467-9280.2005.01610.x,https://journals.sagepub.com/doi/abs/10.1111/j.1467-9280.2005.01610.x,66.0
Psychological Science,16,10,2005,Visual Cognition Influences Early Vision: The Role of Visual Short-Term Memory in Amodal Completion,"Hyunkyu Lee, Shaun P. Vecera",University of Iowa,pp. 763–768,Research article,https://doi.org/10.1111/j.1467-9280.2005.01611.x,https://journals.sagepub.com/doi/reader/10.1111/j.1467-9280.2005.01611.x,https://journals.sagepub.com/doi/abs/10.1111/j.1467-9280.2005.01611.x,20.0
Psychological Science,16,10,2005,Visual Memory Decay Is Deterministic,"Jason M. Gold, Richard F. Murray, Allison B. Sekuler, Patrick J. Bennett, Robert Sekuler","Department of Psychology, Indiana University; Department of Psychology, University of Pennsylvania; Department of Psychology, McMaster University, Hamilton, Ontario, Canada; Department of Psychology, McMaster University, Hamilton, Ontario, Canada; Volen Center for Complex Systems, Brandeis University",pp. 769–774,Research article,https://doi.org/10.1111/j.1467-9280.2005.01612.x,https://journals.sagepub.com/doi/reader/10.1111/j.1467-9280.2005.01612.x,https://journals.sagepub.com/doi/abs/10.1111/j.1467-9280.2005.01612.x,29.0
Psychological Science,16,10,2005,The Meaning of the Mask Matters: Evidence of Conceptual Interference in the Attentional Blink,"Paul E. Dux, Veronika Coltheart","Macquarie Centre for Cognitive Science, Macquarie University, Sydney, Australia",pp. 775–779,Research article,https://doi.org/10.1111/j.1467-9280.2005.01613.x,https://journals.sagepub.com/doi/reader/10.1111/j.1467-9280.2005.01613.x,https://journals.sagepub.com/doi/abs/10.1111/j.1467-9280.2005.01613.x,27.0
Psychological Science,16,10,2005,Hypnotic Disgust Makes Moral Judgments More Severe,"Thalia Wheatley, Jonathan Haidt","National Institutes of Health, Bethesda, Maryland; University of Virginia",pp. 780–784,Research article,https://doi.org/10.1111/j.1467-9280.2005.01614.x,https://journals.sagepub.com/doi/reader/10.1111/j.1467-9280.2005.01614.x,https://journals.sagepub.com/doi/abs/10.1111/j.1467-9280.2005.01614.x,527.0
Psychological Science,16,10,2005,"With Sadness Comes Accuracy; With Happiness, False Memory: Mood and the False Memory Effect","Justin Storbeck, Gerald L. Clore",University of Virginia,pp. 785–791,Research article,https://doi.org/10.1111/j.1467-9280.2005.01615.x,https://journals.sagepub.com/doi/reader/10.1111/j.1467-9280.2005.01615.x,https://journals.sagepub.com/doi/abs/10.1111/j.1467-9280.2005.01615.x,294.0
Psychological Science,16,10,2005,Associative and Categorical Relations in the Associative Memory Illusion,"Lillian Park, Katharine K. Shobe, John F. Kihlstrom","University of California, Berkeley; Yale University; University of California, Berkeley",pp. 792–797,Research article,https://doi.org/10.1111/j.1467-9280.2005.01616.x,https://journals.sagepub.com/doi/reader/10.1111/j.1467-9280.2005.01616.x,https://journals.sagepub.com/doi/abs/10.1111/j.1467-9280.2005.01616.x,22.0
Psychological Science,16,10,2005,How Can I Connect With Thee?: Let Me Count the Ways,"Louise C. Hawkley, Michael W. Browne, John T. Cacioppo","Institute for Mind and Biology, The University of Chicago; Department of Psychology, The Ohio State University; Department of Psychology, The University of Chicago",pp. 798–804,Research article,https://doi.org/10.1111/j.1467-9280.2005.01617.x,https://journals.sagepub.com/doi/reader/10.1111/j.1467-9280.2005.01617.x,https://journals.sagepub.com/doi/abs/10.1111/j.1467-9280.2005.01617.x,215.0
Psychological Science,16,10,2005,Frontal Brain Asymmetry and Reward Responsiveness: A Source-Localization Study,"Diego A. Pizzagalli, Rebecca J. Sherwood, Jeffrey B. Henriques, Richard J. Davidson",Harvard University; Harvard University; University of Wisconsin; University of Wisconsin,pp. 805–813,Research article,https://doi.org/10.1111/j.1467-9280.2005.01618.x,https://journals.sagepub.com/doi/reader/10.1111/j.1467-9280.2005.01618.x,https://journals.sagepub.com/doi/abs/10.1111/j.1467-9280.2005.01618.x,240.0
Psychological Science,16,10,2005,Digital Chameleons: Automatic Assimilation of Nonverbal Gestures in Immersive Virtual Environments,"Jeremy N. Bailenson, Nick Yee","Department of Communication, Stanford University",pp. 814–819,Research article,https://doi.org/10.1111/j.1467-9280.2005.01619.x,https://journals.sagepub.com/doi/reader/10.1111/j.1467-9280.2005.01619.x,https://journals.sagepub.com/doi/abs/10.1111/j.1467-9280.2005.01619.x,363.0
Psychological Science,16,10,2005,Teaching Pigeons to Commit Base-Rate Neglect,"Edmund Fantino, Inna Glaz Kanevsky, Shawn R. Charlton","University of California, San Diego",pp. 820–825,Research article,https://doi.org/10.1111/j.1467-9280.2005.01620.x,https://journals.sagepub.com/doi/reader/10.1111/j.1467-9280.2005.01620.x,https://journals.sagepub.com/doi/abs/10.1111/j.1467-9280.2005.01620.x,10.0
Psychological Science,16,10,2005,Explanations Versus Applications: The Explanatory Power of Valuable Beliefs,"Jesse Preston, Nicholas Epley",Harvard University; University of Chicago,pp. 826–832,Research article,https://doi.org/10.1111/j.1467-9280.2005.01621.x,https://journals.sagepub.com/doi/reader/10.1111/j.1467-9280.2005.01621.x,https://journals.sagepub.com/doi/abs/10.1111/j.1467-9280.2005.01621.x,50.0
Psychological Science,16,10,2005,Increased Control Demand Results in Serial Processing: Evidence From Dual-Task Performance,"Roy Luria, Nachshon Meiran","Department of Behavioral Sciences and Zolotowski Center for Neuroscience, Ben-Gurion University of the Negev, Beer-Sheva, Israel",pp. 833–840,Research article,https://doi.org/10.1111/j.1467-9280.2005.01622.x,https://journals.sagepub.com/doi/reader/10.1111/j.1467-9280.2005.01622.x,https://journals.sagepub.com/doi/abs/10.1111/j.1467-9280.2005.01622.x,30.0
Psychological Science,16,11,2005,Socioeconomic Status Modifies the Sex Difference in Spatial Skill,"Susan C. Levine, Marina Vasilyeva, Stella F. Lourenco","Department of Psychology, University of Chicago; Lynch School of Education, Boston College; Department of Psychology, University of Chicago; Department of Psychology, Temple University; Department of Psychology, University of Chicago",pp. 841–845,Research article,https://doi.org/10.1111/j.1467-9280.2005.01623.x,https://journals.sagepub.com/doi/reader/10.1111/j.1467-9280.2005.01623.x,https://journals.sagepub.com/doi/abs/10.1111/j.1467-9280.2005.01623.x,189.0
Psychological Science,16,11,2005,Affirmation of Personal Values Buffers Neuroendocrine and Psychological Stress Responses,"J. David Creswell, William T. Welch, Shelley E. Taylor, David K. Sherman","University of California, Los Angeles; University of California, Los Angeles; University of California, Los Angeles; University of California, Santa Barbara; University of California, Los Angeles; University of California, Los Angeles",pp. 846–851,Research article,https://doi.org/10.1111/j.1467-9280.2005.01624.x,https://journals.sagepub.com/doi/reader/10.1111/j.1467-9280.2005.01624.x,https://journals.sagepub.com/doi/abs/10.1111/j.1467-9280.2005.01624.x,291.0
Psychological Science,16,11,2005,The Interaction of Payoff Structure and Regulatory Focus in Classification,"Arthur B. Markman, Grant C. Baldwin, W. Todd Maddox",University of Texas,pp. 852–855,Research article,https://doi.org/10.1111/j.1467-9280.2005.01625.x,https://journals.sagepub.com/doi/reader/10.1111/j.1467-9280.2005.01625.x,https://journals.sagepub.com/doi/abs/10.1111/j.1467-9280.2005.01625.x,63.0
Psychological Science,16,11,2005,“Tip of the Fingers” Experiences by Deaf Signers: Insights Into the Organization of a Sign-Based Lexicon,"Robin Thompson, Karen Emmorey, Tamar H. Gollan","The University of California, San Diego; The Salk Institute for Biological Studies, La Jolla, California; The Salk Institute for Biological Studies, La Jolla, California; San Diego State University; The University of California, San Diego",pp. 856–860,Research article,https://doi.org/10.1111/j.1467-9280.2005.01626.x,https://journals.sagepub.com/doi/reader/10.1111/j.1467-9280.2005.01626.x,https://journals.sagepub.com/doi/abs/10.1111/j.1467-9280.2005.01626.x,52.0
Psychological Science,16,11,2005,Predicting Literacy at Age 7 From Preliteracy at Age 4: A Longitudinal Genetic Analysis,"Bonamy R. Oliver, Philip S. Dale, Robert Plomin","MRC Social, Genetic and Developmental Psychiatry Centre, Institute of Psychiatry, King's College London, London, United Kingdom; Department of Communication Science and Disorders, University of Missouri-Columbia; MRC Social, Genetic and Developmental Psychiatry Centre, Institute of Psychiatry, King's College London, London, United Kingdom",pp. 861–865,Research article,https://doi.org/10.1111/j.1467-9280.2005.01627.x,https://journals.sagepub.com/doi/reader/10.1111/j.1467-9280.2005.01627.x,https://journals.sagepub.com/doi/abs/10.1111/j.1467-9280.2005.01627.x,18.0
