Journal,Volume,Issue,Publication Year,Title,Authors,Author Affiliations,Pages,Type,DOI,PDF Link,Citations
Journal of Experimental Social Psychology,45,6,2009,When linking is stronger than thinking: Associative transfer of valence disrupts the emergence of cognitive balance after attitude change,"Tina Langer, Eva Walther, Bertram Gawronski, Hartmut Blank",Pending,1232-1237,Short communication,https://doi.org/10.1016/j.jesp.2009.07.005,https://www.sciencedirect.com/science/article/pii/S0022103109001784/pdfft?md5=43ea73b2d566092d223c31e7a107ffc3&pid=1-s2.0-S0022103109001784-main.pdf,20
Journal of Experimental Social Psychology,45,6,2009,"Vicarious entrapment: Your sunk costs, my escalation of commitment","Brian C. Gunia, Niro Sivanathan, Adam D. Galinsky",Pending,1238-1244,Short communication,https://doi.org/10.1016/j.jesp.2009.07.004,https://www.sciencedirect.com/science/article/pii/S0022103109001772/pdfft?md5=7b57bf1cb62a468e94587003205d0658&pid=1-s2.0-S0022103109001772-main.pdf,62
Journal of Experimental Social Psychology,45,6,2009,"Female sexual orientation is perceived accurately, rapidly, and automatically from the face and its features","Nicholas O. Rule, Nalini Ambady, Katherine C. Hallett",Pending,1245-1251,Short communication,https://doi.org/10.1016/j.jesp.2009.07.010,https://www.sciencedirect.com/science/article/pii/S0022103109001838/pdfft?md5=513c8cd8f060994fffbec5e8b6de6dcf&pid=1-s2.0-S0022103109001838-main.pdf,146
Journal of Experimental Social Psychology,45,6,2009,Narcissistic defensiveness: Hypervigilance and avoidance of worthlessness,"Stephan Horvath, Carolyn C. Morf",Pending,1252-1258,Short communication,https://doi.org/10.1016/j.jesp.2009.07.011,https://www.sciencedirect.com/science/article/pii/S002210310900184X/pdfft?md5=2bcad6a3ae1ccc1a985b23c4b4b81f7f&pid=1-s2.0-S002210310900184X-main.pdf,92
Journal of Experimental Social Psychology,45,6,2009,Asymmetrical attention allocation to dissimilar and similar attitudes,"Lile Jia, Ramadhar Singh",Pending,1259-1265,Short communication,https://doi.org/10.1016/j.jesp.2009.07.012,https://www.sciencedirect.com/science/article/pii/S0022103109002017/pdfft?md5=bc7843a5b5ac62fa74a1699eb8604ecf&pid=1-s2.0-S0022103109002017-main.pdf,8
Journal of Experimental Social Psychology,45,6,2009,Superordinate identity and intergroup roommate friendship development,"Tessa V. West, Adam R. Pearson, John F. Dovidio, J. Nicole Shelton, Thomas E. Trail",Pending,1266-1272,Short communication,https://doi.org/10.1016/j.jesp.2009.08.002,https://www.sciencedirect.com/science/article/pii/S0022103109002042/pdfft?md5=a1968949ff3712ca1fc99daa1876ed50&pid=1-s2.0-S0022103109002042-main.pdf,59
Journal of Experimental Social Psychology,45,6,2009,The semantic red effect: Processing the word red undermines intellectual performance,"Stephanie Lichtenfeld, Markus A. Maier, Andrew J. Elliot, Reinhard Pekrun",Pending,1273-1276,Short communication,https://doi.org/10.1016/j.jesp.2009.06.003,https://www.sciencedirect.com/science/article/pii/S0022103109001346/pdfft?md5=c726a915f0488f6d5e57bcff79df8ae0&pid=1-s2.0-S0022103109001346-main.pdf,47
Journal of Experimental Social Psychology,45,6,2009,Learning to like or dislike by association: No need for contingency awareness,"Kirsten I. Ruys, Diederik A. Stapel",Pending,1277-1280,Short communication,https://doi.org/10.1016/j.jesp.2009.06.012,https://www.sciencedirect.com/science/article/pii/S0022103109001413/pdfft?md5=75d3ac1f61e84ec4a2b8f32ac3a5245b&pid=1-s2.0-S0022103109001413-main.pdf,13
Journal of Experimental Social Psychology,45,6,2009,Beyond the double-jeopardy hypothesis: Assessing emotion on the faces of multiply-categorizable targets of prejudice,"Sonia K. Kang, Alison L. Chasteen",Pending,1281-1285,Short communication,https://doi.org/10.1016/j.jesp.2009.07.002,https://www.sciencedirect.com/science/article/pii/S0022103109001759/pdfft?md5=53d3833ff750a2d1abb255b032260f28&pid=1-s2.0-S0022103109001759-main.pdf,99
Journal of Experimental Social Psychology,45,6,2009,"Between a rock and a hard place: Damned if you do, damned if you don’t","Justin Kruger, Jeremy Burrus, Laura M. Kressel",Pending,1286-1290,Short communication,https://doi.org/10.1016/j.jesp.2009.07.006,https://www.sciencedirect.com/science/article/pii/S0022103109001796/pdfft?md5=adbe1d791f76b993c8d5bb78a5053a21&pid=1-s2.0-S0022103109001796-main.pdf,8
Journal of Experimental Social Psychology,45,6,2009,"Implicit partner affect, relationship satisfaction, and the prediction of romantic breakup","Etienne P. LeBel, Lorne Campbell",Pending,1291-1294,Short communication,https://doi.org/10.1016/j.jesp.2009.07.003,https://www.sciencedirect.com/science/article/pii/S0022103109001760/pdfft?md5=ddae4b348c293c19231df918b7172558&pid=1-s2.0-S0022103109001760-main.pdf,46
Journal of Experimental Social Psychology,45,6,2009,The influence of facial attractiveness on imitation,"Matthijs L. van Leeuwen, Harm Veling, Rick B. van Baaren, Ap Dijksterhuis",Pending,1295-1298,Short communication,https://doi.org/10.1016/j.jesp.2009.07.008,https://www.sciencedirect.com/science/article/pii/S0022103109001814/pdfft?md5=f63cf2146636caa9f1152864dc857185&pid=1-s2.0-S0022103109001814-main.pdf,37
Journal of Experimental Social Psychology,45,6,2009,Contagion or restitution? When bad apples can motivate ethical behavior,"Francesca Gino, Jun Gu, Chen-Bo Zhong",Pending,1299-1302,Short communication,https://doi.org/10.1016/j.jesp.2009.07.014,https://www.sciencedirect.com/science/article/pii/S0022103109002005/pdfft?md5=2003d4f5aa3d1788481d62071dfe2ae5&pid=1-s2.0-S0022103109002005-main.pdf,83
Journal of Experimental Social Psychology,45,6,2009,Verbal instruction abolishes fear conditioned to racial out-group faces,"Kimberley M. Mallan, James Sax, Ottmar V. Lipp",Pending,1303-1307,Short communication,https://doi.org/10.1016/j.jesp.2009.08.001,https://www.sciencedirect.com/science/article/pii/S0022103109002030/pdfft?md5=be888ccf24f88eb033faf073c5d0150e&pid=1-s2.0-S0022103109002030-main.pdf,35
Journal of Experimental Social Psychology,45,6,2009,“I Feel Your Pain”: The effects of observing ostracism on the ostracism detection system,"Eric D. Wesselmann, Danielle Bagg, Kipling D. Williams",Pending,1308-1311,Short communication,https://doi.org/10.1016/j.jesp.2009.08.003,https://www.sciencedirect.com/science/article/pii/S0022103109002054/pdfft?md5=36b1af6fed66cf3261c476b26ee18b69&pid=1-s2.0-S0022103109002054-main.pdf,135
Journal of Experimental Social Psychology,45,6,2009,Counterfactual thinking and confidence in blackjack: A test of the counterfactual inflation hypothesis,"John V. Petrocelli, Laura C. Crysel",Pending,1312-1315,Short communication,https://doi.org/10.1016/j.jesp.2009.08.004,https://www.sciencedirect.com/science/article/pii/S0022103109002066/pdfft?md5=362b682cd65a26efdbf0132ac7580b99&pid=1-s2.0-S0022103109002066-main.pdf,23
Journal of Experimental Social Psychology,45,6,2009,An implicit measure of anti-gay attitudes: Prospective associations with emotion regulation strategies and psychological distress,"Mark L. Hatzenbuehler, John F. Dovidio, Susan Nolen-Hoeksema, Curtis E. Phills",Pending,1316-1320,Short communication,https://doi.org/10.1016/j.jesp.2009.08.005,https://www.sciencedirect.com/science/article/pii/S0022103109002078/pdfft?md5=3d4eb1dd3c4fda3b432f492ba5fcfd21&pid=1-s2.0-S0022103109002078-main.pdf,99
Journal of Experimental Social Psychology,45,6,2009,Do groups lie more than individuals? Honesty and deception as a function of strategic self-interest,"Taya R. Cohen, Brian C. Gunia, Sun Young Kim-Jun, J. Keith Murnighan",Pending,1321-1324,Short communication,https://doi.org/10.1016/j.jesp.2009.08.007,https://www.sciencedirect.com/science/article/pii/S0022103109002108/pdfft?md5=662c66e310d9caae529645be0c20c647&pid=1-s2.0-S0022103109002108-main.pdf,N/A
Journal of Experimental Social Psychology,46,1,2010,When self-protection overreaches: Relationship-specific threat activates domain-general avoidance motivation,"Justin V. Cavallo, Gráinne M. Fitzsimons, John G. Holmes",Pending,1-8,Research article,https://doi.org/10.1016/j.jesp.2009.07.007,https://www.sciencedirect.com/science/article/pii/S0022103109001802/pdfft?md5=c8e7af403b255d52b6d24f8a32d638a4&pid=1-s2.0-S0022103109001802-main.pdf,37
Journal of Experimental Social Psychology,46,1,2010,Looking down and ramping up: The impact of status differences on effort in intergroup contexts,"Nathan C. Pettit, Robert B. Lount",Pending,9-20,Research article,https://doi.org/10.1016/j.jesp.2009.08.008,https://www.sciencedirect.com/science/article/pii/S002210310900211X/pdfft?md5=1ab0472ce56bb6d80251ad65c4bd44e8&pid=1-s2.0-S002210310900211X-main.pdf,36
Journal of Experimental Social Psychology,46,1,2010,A processing fluency explanation of bias against migrants,"Mark Rubin, Stefania Paolini, Richard J. Crisp",Pending,21-28,Research article,https://doi.org/10.1016/j.jesp.2009.09.006,https://www.sciencedirect.com/science/article/pii/S0022103109002273/pdfft?md5=c23059d34c2bd12c1f1c1f3ed6115691&pid=1-s2.0-S0022103109002273-main.pdf,86
Journal of Experimental Social Psychology,46,1,2010,Counteractive evaluation: Asymmetric shifts in the implicit value of conflicting motivations,"Ayelet Fishbach, Ying Zhang, Yaacov Trope",Pending,29-38,Research article,https://doi.org/10.1016/j.jesp.2009.09.008,https://www.sciencedirect.com/science/article/pii/S0022103109002297/pdfft?md5=db68a47b00a8ee77da30d47984f9cf3e&pid=1-s2.0-S0022103109002297-main.pdf,98
Journal of Experimental Social Psychology,46,1,2010,How communication increases interpersonal cooperation in mixed-motive situations,"Taya R. Cohen, Tim Wildschut, Chester A. Insko",Pending,39-50,Research article,https://doi.org/10.1016/j.jesp.2009.09.009,https://www.sciencedirect.com/science/article/pii/S0022103109002303/pdfft?md5=4017057510e2037e2c01ab71c6c25880&pid=1-s2.0-S0022103109002303-main.pdf,43
Journal of Experimental Social Psychology,46,1,2010,"Stereotype activation, inhibition, and aging","Gabriel A. Radvansky, David E. Copeland, William von Hippel",Pending,51-60,Research article,https://doi.org/10.1016/j.jesp.2009.09.010,https://www.sciencedirect.com/science/article/pii/S0022103109002315/pdfft?md5=9e33a5887f021d15ba9b9f5fad0c81d4&pid=1-s2.0-S0022103109002315-main.pdf,63
Journal of Experimental Social Psychology,46,1,2010,Event detail and confidence in gambling: The role of counterfactual thought reactions,"John V. Petrocelli, Steven J. Sherman",Pending,61-72,Research article,https://doi.org/10.1016/j.jesp.2009.09.013,https://www.sciencedirect.com/science/article/pii/S0022103109002492/pdfft?md5=987f2becc852906154f7a359ef3e1094&pid=1-s2.0-S0022103109002492-main.pdf,19
Journal of Experimental Social Psychology,46,1,2010,RETRACTED: Information to go: Fluency enhances the usability of primed information,"Michael Häfner, Diederik A. Stapel",Pending,73-84,,https://doi.org/10.1016/j.jesp.2009.10.001,https://www.sciencedirect.com/science/article/pii/S0022103109002534/pdfft?md5=5d63a722947e461ec218d73d62d1093b&pid=1-s2.0-S0022103109002534-main.pdf,N/A
Journal of Experimental Social Psychology,46,1,2010,Procedural fairness and endorsement of prototypical leaders: Leader benevolence or follower control?,"Marius van Dijke, David De Cremer",Pending,85-96,Research article,https://doi.org/10.1016/j.jesp.2009.10.004,https://www.sciencedirect.com/science/article/pii/S002210310900256X/pdfft?md5=f05d15a289b5fab1704539aaeaf4c780&pid=1-s2.0-S002210310900256X-main.pdf,43
Journal of Experimental Social Psychology,46,1,2010,Blame contagion: The automatic transmission of self-serving attributions,"Nathanael J. Fast, Larissa Z. Tiedens",Pending,97-106,Research article,https://doi.org/10.1016/j.jesp.2009.10.007,https://www.sciencedirect.com/science/article/pii/S0022103109002601/pdfft?md5=718f596c8e07326e552986292273390e&pid=1-s2.0-S0022103109002601-main.pdf,38
Journal of Experimental Social Psychology,46,1,2010,Excluded from humanity: The dehumanizing effects of social ostracism,"Brock Bastian, Nick Haslam",Pending,107-113,Short communication,https://doi.org/10.1016/j.jesp.2009.06.022,https://www.sciencedirect.com/science/article/pii/S002210310900208X/pdfft?md5=a812b693bae495ab3ef549558d43edde&pid=1-s2.0-S002210310900208X-main.pdf,324
Journal of Experimental Social Psychology,46,1,2010,“We” are familiar but “It” is not: Ingroup pronouns trigger feelings of familiarity,"Meghan K. Housley, Heather M. Claypool, Teresa Garcia-Marques, Diane M. Mackie",Pending,114-119,Short communication,https://doi.org/10.1016/j.jesp.2009.08.011,https://www.sciencedirect.com/science/article/pii/S0022103109002145/pdfft?md5=c8d4e46916ad1c3428bac08f9f2b3d72&pid=1-s2.0-S0022103109002145-main.pdf,19
Journal of Experimental Social Psychology,46,1,2010,How believing in affirmative action quotas affects White women’s self-image,"Miguel M. Unzueta, Angélica S. Gutiérrez, Negin Ghavami",Pending,120-126,Short communication,https://doi.org/10.1016/j.jesp.2009.08.017,https://www.sciencedirect.com/science/article/pii/S0022103109002194/pdfft?md5=3c026c425794a7e3d29d6a0c6b60ed13&pid=1-s2.0-S0022103109002194-main.pdf,38
Journal of Experimental Social Psychology,46,1,2010,Examining the consequences of exposure to racism for the executive functioning of Black students,"Allison N. Bair, Jennifer R. Steele",Pending,127-132,Short communication,https://doi.org/10.1016/j.jesp.2009.08.016,https://www.sciencedirect.com/science/article/pii/S0022103109002212/pdfft?md5=c11b8c7227bcf1c142669f391a838870&pid=1-s2.0-S0022103109002212-main.pdf,55
Journal of Experimental Social Psychology,46,1,2010,In need of liberation or constraint? How intergroup attitudes moderate the behavioral implications of intergroup ideologies,"Jacquie D. Vorauer, Stacey J. Sasaki",Pending,133-138,Short communication,https://doi.org/10.1016/j.jesp.2009.08.013,https://www.sciencedirect.com/science/article/pii/S0022103109002170/pdfft?md5=17647bbfc50dbc5fd2edefc63f76c14c&pid=1-s2.0-S0022103109002170-mainext.pdf,27
Journal of Experimental Social Psychology,46,1,2010,The effects of mortality salience on political preferences: The roles of charisma and political orientation,"Spee Kosloff, Jeff Greenberg, David weise, Sheldon Solomon",Pending,139-145,Short communication,https://doi.org/10.1016/j.jesp.2009.09.002,https://www.sciencedirect.com/science/article/pii/S0022103109002236/pdfft?md5=3847a0dbde5ad1aa4c689b14286eca5c&pid=1-s2.0-S0022103109002236-main.pdf,N/A
Journal of Experimental Social Psychology,46,1,2010,Sad-and-social is not smart: The moderating effects of social anticipation on mood and information processing,"Kosha D. Bramesfeld, Karen Gasper",Pending,146-151,Short communication,https://doi.org/10.1016/j.jesp.2009.09.005,https://www.sciencedirect.com/science/article/pii/S0022103109002261/pdfft?md5=6669ec842f437849c2111c7f00aea524&pid=1-s2.0-S0022103109002261-main.pdf,N/A
Journal of Experimental Social Psychology,46,1,2010,Professed impressions: What people say about others affects onlookers’ perceptions of speakers’ power and warmth,"Daniel R. Ames, Emily C. Bianchi, Joe C. Magee",Pending,152-158,Short communication,https://doi.org/10.1016/j.jesp.2009.09.011,https://www.sciencedirect.com/science/article/pii/S0022103109002327/pdfft?md5=ec899abd36e8b633646b5b2a40a7831f&pid=1-s2.0-S0022103109002327-main.pdf,N/A
Journal of Experimental Social Psychology,46,1,2010,The costs of caring: Gender identification increases threat following exposure to sexism,"Dina Eliezer, Brenda Major, Wendy Berry Mendes",Pending,159-165,Short communication,https://doi.org/10.1016/j.jesp.2009.09.015,https://www.sciencedirect.com/science/article/pii/S0022103109002522/pdfft?md5=d5b966c0f3b7ffb1421bcb7885bfd162&pid=1-s2.0-S0022103109002522-main.pdf,N/A
Journal of Experimental Social Psychology,46,1,2010,Rising to the threat: Reducing stereotype threat by reframing the threat as a challenge,"Adam L. Alter, Joshua Aronson, John M. Darley, Cordaro Rodriguez, Diane N. Ruble",Pending,166-171,Short communication,https://doi.org/10.1016/j.jesp.2009.09.014,https://www.sciencedirect.com/science/article/pii/S0022103109002510/pdfft?md5=e28c8c2a2dcbc18ae2f4fe3ca4e01fa4&pid=1-s2.0-S0022103109002510-main.pdf,N/A
Journal of Experimental Social Psychology,46,1,2010,Looking away from death: Defensive attention as a form of terror management,"Gilad Hirschberger, Tsachi Ein-Dor, Avi Caspi, Yossi Arzouan, Ari Z. Zivotofsky",Pending,172-178,Short communication,https://doi.org/10.1016/j.jesp.2009.10.005,https://www.sciencedirect.com/science/article/pii/S0022103109002571/pdfft?md5=ea1c32fe782460c09c91b0c45eb3dd61&pid=1-s2.0-S0022103109002571-main.pdf,N/A
