Journal,Volume,Issue,Publication Year,Title,Authors,Author Affiliations,Pages,Type,DOI,PDF Link,Citations
Journal of Experimental Psychology: General,144,2,2015,Passive Facebook usage undermines affective well-being: Experimental and longitudinal evidence.,"Verduyn, Philippe; Lee, David Seungjae; Park, Jiyoung; Shablack, Holly; Orvell, Ariana; Bayer, Joseph; Ybarra, Oscar; Jonides, John; Kross, Ethan",Pending,480-488,Articles,https://doi.org/10.1037/xge0000057,Pending,353
Journal of Experimental Psychology: General,144,2,2015,Dynamics of postdecisional processing of confidence.,"Yu, Shuli; Pleskac, Timothy J.; Zeigenfuse, Matthew D.",Pending,489-510,Articles,https://doi.org/10.1037/xge0000062,Pending,49
Journal of Experimental Psychology: General,144,2,2015,Disfluent fonts don’t help people solve math problems.,"Meyer, Andrew; Frederick, Shane; Burnham, Terence C.; Guevara Pinto, Juan D.; Boyer, Ty W.; Ball, Linden J.; Pennycook, Gordon; Ackerman, Rakefet; Thompson, Valerie A.; Schuldt, Jonathon P.",Pending,e16-e30,Replication Articles (Online Only),https://doi.org/10.1037/xge0000049,Pending,55
Journal of Experimental Psychology: General,144,2,2015,"Exploring the secrecy burden: Secrets, preoccupation, and perceptual judgments.","Slepian, Michael L.; Camp, Nicholas P.; Masicampo, E. J.",Pending,e31-e42,Replication Articles (Online Only),https://doi.org/10.1037/xge0000052,Pending,31
Journal of Experimental Psychology: General,144,2,2015,Everyday musical experience is sufficient to perceive the speech-to-song illusion.,"Vanden Bosch der Nederlanden, Christina M.; Hannon, Erin E.; Snyder, Joel S.",Pending,e43-e49,Replication Articles (Online Only),https://doi.org/10.1037/xge0000056,Pending,18
Journal of Experimental Psychology: General,144,3,2015,Large pupils predict goal-driven eye movements.,"Mathôt, Sebastiaan; Siebold, Alisha; Donk, Mieke; Vitu, Françoise",Pending,513-521,Brief Reports,https://doi.org/10.1037/a0039168,Pending,19
Journal of Experimental Psychology: General,144,3,2015,Controllable objects seem closer.,"Wakslak, Cheryl J.; Kim, B. Kyu",Pending,522-527,Brief Reports,https://doi.org/10.1037/xge0000066,Pending,11
Journal of Experimental Psychology: General,144,3,2015,A self-serving bias in children’s memories?,"Tasimi, Arber; Johnson, Marcia K.",Pending,528-533,Brief Reports,https://doi.org/10.1037/xge0000072,Pending,10
Journal of Experimental Psychology: General,144,3,2015,Changing visual perspective changes processing style: A distinct pathway by which imagery guides cognition.,"Shaeffer, Eric M.; Libby, Lisa K.; Eibach, Richard P.",Pending,534-538,Brief Reports,https://doi.org/10.1037/xge0000073,Pending,21
Journal of Experimental Psychology: General,144,3,2015,Speakers of different languages process the visual world differently.,"Chabal, Sarah; Marian, Viorica",Pending,539-550,Brief Reports,https://doi.org/10.1037/xge0000075,Pending,18
Journal of Experimental Psychology: General,144,3,2015,The dynamics of categorization: Unraveling rapid categorization.,"Mack, Michael L.; Palmeri, Thomas J.",Pending,551-569,Articles,https://doi.org/10.1037/a0039184,Pending,34
Journal of Experimental Psychology: General,144,3,2015,Visual perception involves event-type representations: The case of containment versus occlusion.,"Strickland, Brent; Scholl, Brian J.",Pending,570-580,Articles,https://doi.org/10.1037/a0037750,Pending,28
Journal of Experimental Psychology: General,144,3,2015,Interactivity fosters Bayesian reasoning without instruction.,"Vallée-Tourangeau, Gaëlle; Abadie, Marlène; Vallée-Tourangeau, Frédéric",Pending,581-603,Articles,https://doi.org/10.1037/a0039161,Pending,16
Journal of Experimental Psychology: General,144,3,2015,"A ten-year follow-up of a study of memory for the attack of September 11, 2001: Flashbulb memories and memories for flashbulb events.","Hirst, William; Phelps, Elizabeth A.; Meksin, Robert; Vaidya, Chandan J.; Johnson, Marcia K.; Mitchell, Karen J.; Buckner, Randy L.; Budson, Andrew E.; Gabrieli, John D. E.; Lustig, Cindy; Mather, Mara; Ochsner, Kevin N.; Schacter, Daniel; Simons, Jon S.; Lyle, Keith B.; Cuc, Alexandru F.; Olsson, Andreas",Pending,604-623,Articles,https://doi.org/10.1037/xge0000055,Pending,84
Journal of Experimental Psychology: General,144,3,2015,Mapping out past and future minds: The perceived trajectory of rationality versus emotionality over time.,"O'Brien, Ed",Pending,624-638,Articles,https://doi.org/10.1037/xge0000064,Pending,19
Journal of Experimental Psychology: General,144,3,2015,The propagation of self-control: Self-control in one domain simultaneously improves self-control in other domains.,"Tuk, Mirjam A.; Zhang, Kuangjie; Sweldens, Steven",Pending,639-654,Articles,https://doi.org/10.1037/xge0000065,Pending,62
Journal of Experimental Psychology: General,144,3,2015,Power effects on cognitive control: Turning conflict into action.,"Schmid, Petra C.; Kleiman, Tali; Amodio, David M.",Pending,655-663,Articles,https://doi.org/10.1037/xge0000068,Pending,29
Journal of Experimental Psychology: General,144,3,2015,Simultaneous perceptual and response biases on sequential face attractiveness judgments.,"Pegors, Teresa K.; Mattar, Marcelo G.; Bryan, Peter B.; Epstein, Russell A.",Pending,664-673,Articles,https://doi.org/10.1037/xge0000069,Pending,34
Journal of Experimental Psychology: General,144,3,2015,Searching for explanations: How the Internet inflates estimates of internal knowledge.,"Fisher, Matthew; Goddu, Mariel K.; Keil, Frank C.",Pending,674-687,Articles,https://doi.org/10.1037/xge0000070,Pending,104
Journal of Experimental Psychology: General,144,3,2015,Mechanisms of social avoidance learning can explain the emergence of adaptive and arbitrary behavioral traditions in humans.,"Lindström, Björn; Olsson, Andreas",Pending,688-703,Articles,https://doi.org/10.1037/xge0000071,Pending,16
Journal of Experimental Psychology: General,144,3,2015,Interruptions disrupt reading comprehension.,"Foroughi, Cyrus K.; Werner, Nicole E.; Barragán, Daniela; Boehm-Davis, Deborah A.",Pending,704-709,Articles,https://doi.org/10.1037/xge0000074,Pending,27
Journal of Experimental Psychology: General,144,4,2015,Competition makes observers remember faces as more aggressive.,"Balas, Benjamin; Thomas, Laura E.",Pending,711-716,Brief Reports,https://doi.org/10.1037/xge0000078,Pending,8
Journal of Experimental Psychology: General,144,4,2015,Social identity and socially shared retrieval-induced forgetting: The effects of group membership.,"Coman, Alin; Hirst, William",Pending,717-722,Brief Reports,https://doi.org/10.1037/xge0000077,Pending,49
Journal of Experimental Psychology: General,144,4,2015,Holistic processing from learned attention to parts.,"Chua, Kao-Wei; Richler, Jennifer J.; Gauthier, Isabel",Pending,723-729,Brief Reports,https://doi.org/10.1037/xge0000063,Pending,40
Journal of Experimental Psychology: General,144,4,2015,Individual differences in the perception of melodic contours and pitch-accent timing in speech: Support for domain-generality of pitch processing.,"Morrill, Tuuli H.; McAuley, J. Devin; Dilley, Laura C.; Hambrick, David Z.",Pending,730-736,Brief Reports,https://doi.org/10.1037/xge0000081,Pending,7
Journal of Experimental Psychology: General,144,4,2015,Losing the boundary: Cognition biases action well after action selection.,"Buc Calderon, Cristian; Verguts, Tom; Gevers, Wim",Pending,737-743,Brief Reports,https://doi.org/10.1037/xge0000087,Pending,21
Journal of Experimental Psychology: General,144,4,2015,Why some colors appear more memorable than others: A model combining categories and particulars in color working memory.,"Bae, Gi-Yeul; Olkkonen, Maria; Allred, Sarah R.; Flombaum, Jonathan I.",Pending,744-763,Articles,https://doi.org/10.1037/xge0000076,Pending,134
Journal of Experimental Psychology: General,144,4,2015,The mind in the object—Psychological valuation of materialized human expression.,"Kreuzbauer, Robert; King, Dan; Basu, Shankha",Pending,764-787,Articles,https://doi.org/10.1037/xge0000080,Pending,4
Journal of Experimental Psychology: General,144,4,2015,Prosocial behavior leads to happiness in a small-scale rural society.,"Aknin, Lara B.; Broesch, Tanya; Hamlin, J. Kiley; Van de Vondervoort, Julia W.",Pending,788-795,Articles,https://doi.org/10.1037/xge0000082,Pending,111
Journal of Experimental Psychology: General,144,4,2015,A series of meta-analytic tests of the depletion effect: Self-control does not seem to rely on a limited resource.,"Carter, Evan C.; Kofler, Lilly M.; Forster, Daniel E.; McCullough, Michael E.",Pending,796-815,Articles,https://doi.org/10.1037/xge0000083,Pending,321
Journal of Experimental Psychology: General,144,4,2015,Dual recollection in episodic memory.,"Brainerd, C. J.; Gomes, C. F. A.; Nakamura, K.",Pending,816-843,Articles,https://doi.org/10.1037/xge0000084,Pending,25
Journal of Experimental Psychology: General,144,4,2015,The snooze of lose: Rapid reaching reveals that losses are processed more slowly than gains.,"Chapman, Craig S.; Gallivan, Jason P.; Wong, Jeremy D.; Wispinski, Nathan J.; Enns, James T.",Pending,844-863,Articles,https://doi.org/10.1037/xge0000085,Pending,21
Journal of Experimental Psychology: General,144,4,2015,The role of attention in motivated behavior.,"Suri, Gaurav; Gross, James J.",Pending,864-872,Articles,https://doi.org/10.1037/xge0000088,Pending,13
Journal of Experimental Psychology: General,144,4,2015,Consequences of joint action: Entanglement with your partner.,"Soliman, Tamer M.; Ferguson, Ryan; Dexheimer, M. Scott; Glenberg, Arthur M.",Pending,873-888,Articles,https://doi.org/10.1037/xge0000089,Pending,10
Journal of Experimental Psychology: General,144,4,2015,Generalization versus contextualization in automatic evaluation revisited: A meta-analysis of successful and failed replications.,"Gawronski, Bertram; Hu, Xiaoqing; Rydell, Robert J.; Vervliet, Bram; De Houwer, Jan",Pending,e50-e64,Replication Articles (Online Only),https://doi.org/10.1037/xge0000079,Pending,17
Journal of Experimental Psychology: General,144,4,2015,The burden of secrecy? No effect on hill slant estimation and beanbag throwing.,"Pecher, Diane; van Mierlo, Heleen; Cañal-Bruland, Rouwen; Zeelenberg, René",Pending,e65-e72,Replication Articles (Online Only),https://doi.org/10.1037/xge0000090,Pending,3
Journal of Experimental Psychology: General,144,4,2015,Do subtle reminders of money change people’s political views?,"Rohrer, Doug; Pashler, Harold; Harris, Christine R.",Pending,e73-e85,Replication Articles (Online Only),https://doi.org/10.1037/xge0000058,Pending,46
Journal of Experimental Psychology: General,144,4,2015,"Money priming can change people’s thoughts, feelings, motivations, and behaviors: An update on 10 years of experiments.","Vohs, Kathleen D.",Pending,e86-e93,Replication Articles (Online Only),https://doi.org/10.1037/xge0000091,Pending,102
Journal of Experimental Psychology: General,144,5,2015,Hormones and ethics: Understanding the biological basis of unethical conduct.,"Lee, Jooa Julia; Gino, Francesca; Jin, Ellie Shuo; Rice, Leslie K.; Josephs, Robert A.",Pending,891-897,Brief Report,https://doi.org/10.1037/xge0000099,Pending,27
Journal of Experimental Psychology: General,144,5,2015,"Perspective-taking in comprehension, production, and memory: An individual differences approach.","Ryskin, Rachel A.; Benjamin, Aaron S.; Tullis, Jonathan; Brown-Schmidt, Sarah",Pending,898-915,Articles,https://doi.org/10.1037/xge0000093,Pending,52
Journal of Experimental Psychology: General,144,5,2015,Strategy use fully mediates the relationship between working memory capacity and performance on Raven’s matrices.,"Gonthier, Corentin; Thomassin, Noémylle",Pending,916-924,Articles,https://doi.org/10.1037/xge0000101,Pending,20
Journal of Experimental Psychology: General,144,5,2015,Psychophysiological evidence for the role of emotion in adaptive memory.,"Fiacconi, Chris M.; Dekraker, Jordan; Köhler, Stefan",Pending,925-933,Articles,https://doi.org/10.1037/xge0000097,Pending,18
Journal of Experimental Psychology: General,144,5,2015,When two heads are better than one and when they can be worse: The amplification hypothesis.,"Koriat, Asher",Pending,934-950,Articles,https://doi.org/10.1037/xge0000092,Pending,27
Journal of Experimental Psychology: General,144,5,2015,"Fast but not intuitive, slow but not reflective: Decision conflict drives reaction times in social dilemmas.","Evans, Anthony M.; Dillon, Kyle D.; Rand, David G.",Pending,951-966,Articles,https://doi.org/10.1037/xge0000107,Pending,87
Journal of Experimental Psychology: General,144,5,2015,"Compete, coordinate, and cooperate: How to exploit uncertain environments with social interaction.","Schulze, Christin; Newell, Ben R.",Pending,967-981,Articles,https://doi.org/10.1037/xge0000096,Pending,7
Journal of Experimental Psychology: General,144,5,2015,Physically scarce (vs. enriched) environments decrease the ability to tell lies successfully.,"ten Brinke, Leanne; Khambatta, Poruz; Carney, Dana R.",Pending,982-992,Articles,https://doi.org/10.1037/xge0000103,Pending,7
Journal of Experimental Psychology: General,144,5,2015,Knowledge does not protect against illusory truth.,"Fazio, Lisa K.; Brashier, Nadia M.; Payne, B. Keith; Marsh, Elizabeth J.",Pending,993-1002,Articles,https://doi.org/10.1037/xge0000098,Pending,177
Journal of Experimental Psychology: General,144,5,2015,Self-enhancement diminished.,"Heck, Patrick R.; Krueger, Joachim I.",Pending,1003-1020,Articles,https://doi.org/10.1037/xge0000105,Pending,33
Journal of Experimental Psychology: General,144,5,2015,Rethinking the implications of numerical ratio effects for understanding the development of representational precision and numerical processing across formats.,"Lyons, Ian M.; Nuerk, Hans-Christoph; Ansari, Daniel",Pending,1021-1035,Articles,https://doi.org/10.1037/xge0000094,Pending,48
Journal of Experimental Psychology: General,144,6,2015,The hows and whys of face processing: Level of construal influences the holistic processing of human faces.,"Wyer, Natalie A.; Hollins, Timothy J.; Pahl, Sabine",Pending,1037-1041,Brief Report,https://doi.org/10.1037/xge0000112,Pending,6
Journal of Experimental Psychology: General,144,6,2015,Scope insensitivity in helping decisions: Is it a matter of culture and values?,"Kogut, Tehila; Slovic, Paul; Västfjäll, Daniel",Pending,1042-1052,Articles,https://doi.org/10.1037/a0039708,Pending,24
Journal of Experimental Psychology: General,144,6,2015,Culture shapes whether the pursuit of happiness predicts higher or lower well-being.,"Ford, Brett Q.; Dmitrieva, Julia O.; Heller, Daniel; Chentsova-Dutton, Yulia; Grossmann, Igor; Tamir, Maya; Uchida, Yukiko; Koopmann-Holm, Birgit; Floerke, Victoria A.; Uhrig, Meike; Bokhan, Tatiana; Mauss, Iris B.",Pending,1053-1062,Articles,https://doi.org/10.1037/xge0000108,Pending,86
