Journal,Volume,Issue,Publication Year,Title,Authors,Pages,Type,DOI,PDF Link
Journal of Experimental Psychology: General,144,4,2015,Generalization versus contextualization in automatic evaluation revisited: A meta-analysis of successful and failed replications.,"Gawronski, Bertram; Hu, Xiaoqing; Rydell, Robert J.; Vervliet, Bram; De Houwer, Jan",e50-e50-e64,Replication Articles (Online Only),https://doi.org/10.1037/xge0000079,https://psycnet.apa.orgxge/144/4/e50.pdf
Journal of Experimental Psychology: General,144,4,2015,The burden of secrecy? No effect on hill slant estimation and beanbag throwing.,"Pecher, Diane; van Mierlo, Heleen; Cañal-Bruland, Rouwen; Zeelenberg, René",e65-e65-e72,Replication Articles (Online Only),https://doi.org/10.1037/xge0000090,https://psycnet.apa.orgxge/144/4/e65.pdf
Journal of Experimental Psychology: General,144,4,2015,Do subtle reminders of money change people’s political views?,"Rohrer, Doug; Pashler, Harold; Harris, Christine R.",e73-e73-e85,Replication Articles (Online Only),https://doi.org/10.1037/xge0000058,https://psycnet.apa.orgxge/144/4/e73.pdf
Journal of Experimental Psychology: General,144,4,2015,"Money priming can change people’s thoughts, feelings, motivations, and behaviors: An update on 10 years of experiments.","Vohs, Kathleen D.",e86-e86-e93,Replication Articles (Online Only),https://doi.org/10.1037/xge0000091,https://psycnet.apa.orgxge/144/4/e86.pdf
Journal of Experimental Psychology: General,144,5,2015,Hormones and ethics: Understanding the biological basis of unethical conduct.,"Lee, Jooa Julia; Gino, Francesca; Jin, Ellie Shuo; Rice, Leslie K.; Josephs, Robert A.",891-891-897,Brief Report,https://doi.org/10.1037/xge0000099,https://psycnet.apa.orgxge/144/5/891.pdf
Journal of Experimental Psychology: General,144,5,2015,"Perspective-taking in comprehension, production, and memory: An individual differences approach.","Ryskin, Rachel A.; Benjamin, Aaron S.; Tullis, Jonathan; Brown-Schmidt, Sarah",898-898-915,Articles,https://doi.org/10.1037/xge0000093,https://psycnet.apa.orgxge/144/5/898.pdf
Journal of Experimental Psychology: General,144,5,2015,Strategy use fully mediates the relationship between working memory capacity and performance on Raven’s matrices.,"Gonthier, Corentin; Thomassin, Noémylle",916-916-924,Articles,https://doi.org/10.1037/xge0000101,https://psycnet.apa.orgxge/144/5/916.pdf
Journal of Experimental Psychology: General,144,5,2015,Psychophysiological evidence for the role of emotion in adaptive memory.,"Fiacconi, Chris M.; Dekraker, Jordan; Köhler, Stefan",925-925-933,Articles,https://doi.org/10.1037/xge0000097,https://psycnet.apa.orgxge/144/5/925.pdf
Journal of Experimental Psychology: General,144,5,2015,When two heads are better than one and when they can be worse: The amplification hypothesis.,"Koriat, Asher",934-934-950,Articles,https://doi.org/10.1037/xge0000092,https://psycnet.apa.orgxge/144/5/934.pdf
Journal of Experimental Psychology: General,144,5,2015,"Fast but not intuitive, slow but not reflective: Decision conflict drives reaction times in social dilemmas.","Evans, Anthony M.; Dillon, Kyle D.; Rand, David G.",951-951-966,Articles,https://doi.org/10.1037/xge0000107,https://psycnet.apa.orgxge/144/5/951.pdf
Journal of Experimental Psychology: General,144,5,2015,"Compete, coordinate, and cooperate: How to exploit uncertain environments with social interaction.","Schulze, Christin; Newell, Ben R.",967-967-981,Articles,https://doi.org/10.1037/xge0000096,https://psycnet.apa.orgxge/144/5/967.pdf
Journal of Experimental Psychology: General,144,5,2015,Physically scarce (vs. enriched) environments decrease the ability to tell lies successfully.,"ten Brinke, Leanne; Khambatta, Poruz; Carney, Dana R.",982-982-992,Articles,https://doi.org/10.1037/xge0000103,https://psycnet.apa.orgxge/144/5/982.pdf
Journal of Experimental Psychology: General,144,5,2015,Knowledge does not protect against illusory truth.,"Fazio, Lisa K.; Brashier, Nadia M.; Payne, B. Keith; Marsh, Elizabeth J.",993-993-1002,Articles,https://doi.org/10.1037/xge0000098,https://psycnet.apa.orgxge/144/5/993.pdf
Journal of Experimental Psychology: General,144,5,2015,Self-enhancement diminished.,"Heck, Patrick R.; Krueger, Joachim I.",1003-1003-1020,Articles,https://doi.org/10.1037/xge0000105,https://psycnet.apa.orgxge/144/5/1003.pdf
Journal of Experimental Psychology: General,144,5,2015,Rethinking the implications of numerical ratio effects for understanding the development of representational precision and numerical processing across formats.,"Lyons, Ian M.; Nuerk, Hans-Christoph; Ansari, Daniel",1021-1021-1035,Articles,https://doi.org/10.1037/xge0000094,https://psycnet.apa.orgxge/144/5/1021.pdf
Journal of Experimental Psychology: General,144,6,2015,The hows and whys of face processing: Level of construal influences the holistic processing of human faces.,"Wyer, Natalie A.; Hollins, Timothy J.; Pahl, Sabine",1037-1037-1041,Brief Report,https://doi.org/10.1037/xge0000112,https://psycnet.apa.orgxge/144/6/1037.pdf
Journal of Experimental Psychology: General,144,6,2015,Scope insensitivity in helping decisions: Is it a matter of culture and values?,"Kogut, Tehila; Slovic, Paul; Västfjäll, Daniel",1042-1042-1052,Articles,https://doi.org/10.1037/a0039708,https://psycnet.apa.orgxge/144/6/1042.pdf
Journal of Experimental Psychology: General,144,6,2015,Culture shapes whether the pursuit of happiness predicts higher or lower well-being.,"Ford, Brett Q.; Dmitrieva, Julia O.; Heller, Daniel; Chentsova-Dutton, Yulia; Grossmann, Igor; Tamir, Maya; Uchida, Yukiko; Koopmann-Holm, Birgit; Floerke, Victoria A.; Uhrig, Meike; Bokhan, Tatiana; Mauss, Iris B.",1053-1053-1062,Articles,https://doi.org/10.1037/xge0000108,https://psycnet.apa.orgxge/144/6/1053.pdf
Journal of Experimental Psychology: General,144,6,2015,Understanding the cognitive and genetic underpinnings of procrastination: Evidence for shared genetic influences with goal management and executive function abilities.,"Gustavson, Daniel E.; Miyake, Akira; Hewitt, John K.; Friedman, Naomi P.",1063-1063-1079,Articles,https://doi.org/10.1037/xge0000110,https://psycnet.apa.orgxge/144/6/1063.pdf
Journal of Experimental Psychology: General,144,6,2015,Freezing promotes perception of coarse visual features.,"Lojowska, Maria; Gladwin, Thomas E.; Hermans, Erno J.; Roelofs, Karin",1080-1080-1088,Articles,https://doi.org/10.1037/xge0000117,https://psycnet.apa.orgxge/144/6/1080.pdf
Journal of Experimental Psychology: General,144,6,2015,Content-specific expectations enhance stimulus detectability by increasing perceptual sensitivity.,"Stein, Timo; Peelen, Marius V.",1089-1089-1104,Articles,https://doi.org/10.1037/xge0000109,https://psycnet.apa.orgxge/144/6/1089.pdf
Journal of Experimental Psychology: General,144,6,2015,The role of action readiness in motivated behavior.,"Suri, Gaurav; Sheppes, Gal; Gross, James J.",1105-1105-1113,Articles,https://doi.org/10.1037/xge0000114,https://psycnet.apa.orgxge/144/6/1105.pdf
Journal of Experimental Psychology: General,144,6,2015,Informing others is associated with behavioral and neural signatures of value.,"Tamir, Diana I.; Zaki, Jamil; Mitchell, Jason P.",1114-1114-1123,Articles,https://doi.org/10.1037/xge0000122,https://psycnet.apa.orgxge/144/6/1114.pdf
Journal of Experimental Psychology: General,144,6,2015,"I can, I do, and so I like: From power to action and aesthetic preferences.","Woltin, Karl-Andrew; Guinote, Ana",1124-1124-1136,Articles,https://doi.org/10.1037/xge0000095,https://psycnet.apa.orgxge/144/6/1124.pdf
Journal of Experimental Psychology: General,144,6,2015,"<em>p</em>-hacking by post hoc selection with multiple opportunities: Detectability by skewness test?: Comment on Simonsohn, Nelson, and Simmons (2014).","Ulrich, Rolf; Miller, Jeff",1137-1137-1145,Commentary and Reply,https://doi.org/10.1037/xge0000086,https://psycnet.apa.orgxge/144/6/1137.pdf
Journal of Experimental Psychology: General,144,6,2015,"Better <em>P</em>-curves: Making <em>P</em>-curve analysis more robust to errors, fraud, and ambitious <em>P</em>-hacking, a Reply to Ulrich and Miller (2015).","Simonsohn, Uri; Simmons, Joseph P.; Nelson, Leif D.",1146-1146-1152,Commentary and Reply,https://doi.org/10.1037/xge0000104,https://psycnet.apa.orgxge/144/6/1146.pdf
Journal of Experimental Psychology: General,144,6,2015,The effects of implicit religious primes on dictator game allocations: A preregistered replication experiment.,"Gomes, Cristina M.; McCullough, Michael E.",e94-e94-e104,Replication Articles (Online Only),https://doi.org/10.1037/xge0000027,https://psycnet.apa.orgxge/144/6/e94.pdf
Journal of Experimental Psychology: General,144,6,2015,A question of reliability or of boundary conditions? Comment on Gomes and McCullough (2015).,"Shariff, Azim F.; Norenzayan, Ara",e105-e105-e106,Replication Articles (Online Only),https://doi.org/10.1037/xge0000111,https://psycnet.apa.orgxge/144/6/e105.pdf
Journal of Experimental Psychology: General,144,6,2015,Any effects of social orientation priming on object-location memory are smaller than initially reported.,"Drouin, Héloïse; Davidson, Patrick S. R.",e107-e107-e115,Replication Articles (Online Only),https://doi.org/10.1037/xge0000102,https://psycnet.apa.orgxge/144/6/e107.pdf
Journal of Experimental Psychology: General,144,6,2015,Just out of reach: On the reliability of the action-sentence compatibility effect.,"Papesh, Megan H.",e116-e116-e141,Replication Articles (Online Only),https://doi.org/10.1037/xge0000125,https://psycnet.apa.orgxge/144/6/e116.pdf
Journal of Experimental Psychology: General,144,6,2015,"Romance, risk, and replication: Can consumer choices and risk-taking be primed by mating motives?","Shanks, David R.; Vadillo, Miguel A.; Riedel, Benjamin; Clymo, Ashley; Govind, Sinita; Hickin, Nisha; Tamman, Amanda J. F.; Puhlmann, Lara M. C.",e142-e142-e158,Replication Articles (Online Only),https://doi.org/10.1037/xge0000116,https://psycnet.apa.orgxge/144/6/e142.pdf
Journal of Experimental Psychology: General,145,1,2016,One step ahead: The perceived kinematics of others’ actions are biased toward expected goals.,"Hudson, Matthew; Nicholson, Toby; Simpson, William A.; Ellis, Rob; Bach, Patric",1-1-7,Brief Report,https://doi.org/10.1037/xge0000126,https://psycnet.apa.orgxge/145/1/1.pdf
Journal of Experimental Psychology: General,145,1,2016,Training alters the resolution of lexical interference: Evidence for plasticity of competition and inhibition.,"Kapnoula, Efthymia C.; McMurray, Bob",8-8-30,Articles,https://doi.org/10.1037/xge0000123,https://psycnet.apa.orgxge/145/1/8.pdf
Journal of Experimental Psychology: General,145,1,2016,The malleability of developmental trends in neutral and negative memory illusions.,"Otgaar, Henry; Howe, Mark L.; Brackmann, Nathalie; Smeets, Tom",31-31-55,Articles,https://doi.org/10.1037/xge0000127,https://psycnet.apa.orgxge/145/1/31.pdf
Journal of Experimental Psychology: General,145,1,2016,The representational consequences of intentional forgetting: Impairments to both the probability and fidelity of long-term memory.,"Fawcett, Jonathan M.; Lawrence, Michael A.; Taylor, Tracy L.",56-56-81,Articles,https://doi.org/10.1037/xge0000128,https://psycnet.apa.orgxge/145/1/56.pdf
Journal of Experimental Psychology: General,145,1,2016,Visual scenes are categorized by function.,"Greene, Michelle R.; Baldassano, Christopher; Esteva, Andre; Beck, Diane M.; Fei-Fei, Li",82-82-94,Articles,https://doi.org/10.1037/xge0000129,https://psycnet.apa.orgxge/145/1/82.pdf
Journal of Experimental Psychology: General,145,1,2016,Mid-level perceptual features distinguish objects of different real-world sizes.,"Long, Bria; Konkle, Talia; Cohen, Michael A.; Alvarez, George A.",95-95-109,Articles,https://doi.org/10.1037/xge0000130,https://psycnet.apa.orgxge/145/1/95.pdf
Journal of Experimental Psychology: General,145,1,2016,The structure of sequential effects.,"Gökaydin, Dinis; Navarro, Daniel J.; Ma-Wyatt, Anna; Perfors, Amy",110-110-123,Articles,https://doi.org/10.1037/xge0000106,https://psycnet.apa.orgxge/145/1/110.pdf
Journal of Experimental Psychology: General,145,1,2016,Can concurrent memory load reduce distraction? A replication study and beyond.,"Gil-Gómez de Liaño, Beatriz; Stablum, Franca; Umiltà, Carlo",e1-e1-e12,Replication Article (Online Only),https://doi.org/10.1037/xge0000131,https://psycnet.apa.orgxge/145/1/e1.pdf
Journal of Experimental Psychology: General,145,2,2016,The role of prescriptive norms and knowledge in children’s and adults’ causal selection.,"Samland, Jana; Josephs, Marina; Waldmann, Michael R.; Rakoczy, Hannes",125-125-130,Brief Report,https://doi.org/10.1037/xge0000138,https://psycnet.apa.orgxge/145/2/125.pdf
Journal of Experimental Psychology: General,145,2,2016,Perceptual dehumanization of faces is activated by norm violations and facilitates norm enforcement.,"Fincher, Katrina M.; Tetlock, Philip E.",131-131-146,Articles,https://doi.org/10.1037/xge0000132,https://psycnet.apa.orgxge/145/2/131.pdf
Journal of Experimental Psychology: General,145,2,2016,Moving while Black: Intergroup attitudes influence judgments of speed.,"Kenrick, Andreana C.; Sinclair, Stacey; Richeson, Jennifer; Verosky, Sara C.; Lun, Janetta",147-147-154,Articles,https://doi.org/10.1037/xge0000115,https://psycnet.apa.orgxge/145/2/147.pdf
Journal of Experimental Psychology: General,145,2,2016,A dynamic model of reasoning and memory.,"Hawkins, Guy E.; Hayes, Brett K.; Heit, Evan",155-155-180,Articles,https://doi.org/10.1037/xge0000113,https://psycnet.apa.orgxge/145/2/155.pdf
Journal of Experimental Psychology: General,145,2,2016,"Memory, metamemory, and social cues: Between conformity and resistance.","Zawadzka, Katarzyna; Krogulska, Aleksandra; Button, Roberta; Higham, Philip A.; Hanczakowski, Maciej",181-181-199,Articles,https://doi.org/10.1037/xge0000118,https://psycnet.apa.orgxge/145/2/181.pdf
Journal of Experimental Psychology: General,145,2,2016,When asking the question changes the ultimate answer: Metamemory judgments change memory.,"Mitchum, Ainsley L.; Kelley, Colleen M.; Fox, Mark C.",200-200-219,Articles,https://doi.org/10.1037/a0039923,https://psycnet.apa.orgxge/145/2/200.pdf
Journal of Experimental Psychology: General,145,2,2016,"Integrating the switching, inhibition, and updating model of executive function with the Cattell—Horn—Carroll model.","Jewsbury, Paul A.; Bowden, Stephen C.; Strauss, Milton E.",220-220-245,Articles,https://doi.org/10.1037/xge0000119,https://psycnet.apa.orgxge/145/2/220.pdf
Journal of Experimental Psychology: General,145,2,2016,No evidence for bilingual cognitive advantages: A test of four hypotheses.,"von Bastian, Claudia C.; Souza, Alessandra S.; Gade, Miriam",246-246-258,Articles,https://doi.org/10.1037/xge0000120,https://psycnet.apa.orgxge/145/2/246.pdf
Journal of Experimental Psychology: General,145,3,2016,From outgroups to allied forces: Effect of intergroup cooperation in violent and nonviolent video games on boosting favorable outgroup attitudes.,"Adachi, Paul J. C.; Hodson, Gordon; Willoughby, Teena; Blank, Carolyn; Ha, Alexandra",259-259-265,Brief Reports,https://doi.org/10.1037/xge0000145,https://psycnet.apa.orgxge/145/3/259.pdf
Journal of Experimental Psychology: General,145,3,2016,"""Relations between perceptual and conceptual scope: How global versus local processing fits a focus on similarity versus dissimilarity"": Retraction of Förster (2009).",No authorship indicated,265-265,Other,https://doi.org/10.1037/a0040143,https://psycnet.apa.orgxge/145/3/265.pdf
Journal of Experimental Psychology: General,145,3,2016,Curiosity and reward: Valence predicts choice and information prediction errors enhance learning.,"Marvin, Caroline B.; Shohamy, Daphna",266-266-272,Brief Reports,https://doi.org/10.1037/xge0000140,https://psycnet.apa.orgxge/145/3/266.pdf
